"","1996-04-01","1996-05-01","1996-06-01","1996-07-01","1996-08-01","1996-09-01","1996-10-01","1996-11-01","1996-12-01","1997-01-01","1997-02-01","1997-03-01","1997-04-01","1997-05-01","1997-06-01","1997-07-01","1997-08-01","1997-09-01","1997-10-01","1997-11-01","1997-12-01","1998-01-01","1998-02-01","1998-03-01","1998-04-01","1998-05-01","1998-06-01","1998-07-01","1998-08-01","1998-09-01","1998-10-01","1998-11-01","1998-12-01","1999-01-01","1999-02-01","1999-03-01","1999-04-01","1999-05-01","1999-06-01","1999-07-01","1999-08-01","1999-09-01","1999-10-01","1999-11-01","1999-12-01","2000-01-01","2000-02-01","2000-03-01","2000-04-01","2000-05-01","2000-06-01","2000-07-01","2000-08-01","2000-09-01","2000-10-01","2000-11-01","2000-12-01","2001-01-01","2001-02-01","2001-03-01","2001-04-01","2001-05-01","2001-06-01","2001-07-01","2001-08-01","2001-09-01","2001-10-01","2001-11-01","2001-12-01","2002-01-01","2002-02-01","2002-03-01","2002-04-01","2002-05-01","2002-06-01","2002-07-01","2002-08-01","2002-09-01","2002-10-01","2002-11-01","2002-12-01","2003-01-01","2003-02-01","2003-03-01","2003-04-01","2003-05-01","2003-06-01","2003-07-01","2003-08-01","2003-09-01","2003-10-01","2003-11-01","2003-12-01","2004-01-01","2004-02-01","2004-03-01","2004-04-01","2004-05-01","2004-06-01","2004-07-01","2004-08-01","2004-09-01","2004-10-01","2004-11-01","2004-12-01","2005-01-01","2005-02-01","2005-03-01","2005-04-01","2005-05-01","2005-06-01","2005-07-01","2005-08-01","2005-09-01","2005-10-01","2005-11-01","2005-12-01","2006-01-01","2006-02-01","2006-03-01","2006-04-01","2006-05-01","2006-06-01","2006-07-01","2006-08-01","2006-09-01","2006-10-01","2006-11-01","2006-12-01","2007-01-01","2007-02-01","2007-03-01","2007-04-01","2007-05-01","2007-06-01","2007-07-01","2007-08-01","2007-09-01","2007-10-01","2007-11-01","2007-12-01","2008-01-01","2008-02-01","2008-03-01","2008-04-01","2008-05-01","2008-06-01","2008-07-01","2008-08-01","2008-09-01","2008-10-01","2008-11-01","2008-12-01","2009-01-01","2009-02-01","2009-03-01","2009-04-01","2009-05-01","2009-06-01","2009-07-01","2009-08-01","2009-09-01","2009-10-01","2009-11-01","2009-12-01","2010-01-01","2010-02-01","2010-03-01","2010-04-01","2010-05-01","2010-06-01","2010-07-01","2010-08-01","2010-09-01","2010-10-01","2010-11-01","2010-12-01","2011-01-01","2011-02-01","2011-03-01","2011-04-01","2011-05-01","2011-06-01","2011-07-01","2011-08-01","2011-09-01","2011-10-01","2011-11-01","2011-12-01","2012-01-01","2012-02-01","2012-03-01","2012-04-01","2012-05-01","2012-06-01","2012-07-01","2012-08-01","2012-09-01","2012-10-01","2012-11-01","2012-12-01","2013-01-01","2013-02-01","2013-03-01","2013-04-01","2013-05-01","2013-06-01","2013-07-01","2013-08-01","2013-09-01","2013-10-01","2013-11-01","2013-12-01","2014-01-01","2014-02-01","2014-03-01","2014-04-01","2014-05-01","2014-06-01","2014-07-01","2014-08-01","2014-09-01","2014-10-01","2014-11-01","2014-12-01","2015-01-01","2015-02-01","2015-03-01","2015-04-01"
"Lakeshore",296700,303500,314400,325800,332800,334800,336500,339800,340000,344300,351300,352000,347600,345300,343300,343500,345600,346800,349500,353900,357300,361900,366900,371300,377300,385300,392000,399400,403900,399400,391300,388400,391500,396600,401300,405800,413000,420600,428900,441100,456900,477000,498900,517100,533800,548000,553200,555900,561000,566900,572700,576800,575400,571100,565000,559200,560300,560600,561100,562600,561300,554500,551000,546000,541700,546300,553000,553700,551500,556300,562500,570300,584700,606700,622200,635300,654500,673000,683600,691100,695500,694300,697300,707600,715800,719500,723500,725400,724400,724500,729500,741200,756500,772200,785600,793500,791900,785300,780600,777100,778000,788000,802400,817000,832200,846400,859900,873600,885000,892400,898000,912700,929300,930300,920500,911400,904700,903400,899500,888200,878400,881900,881700,872000,866800,874600,886400,898600,908200,911700,917400,924500,931000,935600,960600,1001900,1031000,1038300,1044000,1043800,1029300,1012900,996400,983300,983600,992900,984800,954800,917500,896800,893900,886400,878100,883900,902900,919100,928800,923000,910800,902300,900600,896900,893500,897900,906700,911900,912800,914200,911900,909900,909100,909200,906200,902000,892500,887500,888900,886700,877400,872600,871400,864500,855800,859600,873700,879700,876200,879800,884100,882100,877400,871200,864800,867900,878400,895400,913800,926600,936600,946300,951300,955700,966300,978300,994400,1016200,1035900,1038500,1044900,1065200,1088900,1102200,1112300,1123800,1141100,1156800,1167800,1183100,1210100,1226900,1233400,1242800,1250700,1255700,1274900,1295900,1311700,1333100,1354400
"Parnassus - Ashbury",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,649100,666600,674800,678600,685000,700200,715400,725600,730400,729900,727000,728500,727700,728800,741600,767500,791700,807700,815500,827800,848700,880300,908500,937700,967200,988500,1003500,1023500,1045700,1080400,1133100,1162900,1160500,1168500,1200700,1222100,1244200,1281900,1313900,1330500,1354000,1365400,1361100,1381300,1407800,1410100,1403600,1408500,1401700,1400600,1420800,1435600,1436700,1458500,1492600,1498300,1498000,1504100,1513000,1527200,1549800,1557600,1556400,1556000,1533500,1500700,1487100,1485800,1482300,1499300,1524100,1544900,1563100,1580800,1590800,1604800,1631300,1654800,1660800,1671000,1696100,1708700,1708200,1698400,1678500,1647800,1628700,1627000,1653300,1695100,1721400,1735600,1760600,1767000,1749400,1754700,1778500,1821900,1878600,1911500,1906700,1906600,1922700,1932700,1931300,1942400,1946200,1931900,1941200,1962400,1963200,1962900,1973200,1981900,1995300,2006300,2013100,2024900,2050500,2067500,2074900,2073200,2052600,2029100,2021500,2009700,1999900,2002700,1999600,1984300,1975700,1988000,2008700,2010900,1998800,1996000,1996400,1980500,1949000,1933000,1942000,1963300,1970100,1953700,1908800,1865700,1859900,1886200,1906200,1916300,1931100,1943900,1940000,1928200,1931300,1932600,1936500,1957500,1979800,1984900,1988000,1990600,1982100,1956900,1916300,1876300,1849900,1844200,1842200,1837600,1844600,1863100,1875200,1892400,1927700,1969700,2010500,2061500,2128300,2195500,2250900,2310500,2361900,2387000,2400700,2427500,2455000,2472400,2484400,2488500,2483600,2477300,2489000,2505900,2520000,2497700,2474100,2480600,2495900,2494400,2511900,2550600,2609200,2684300,2732900,2731200,2699100,2677500,2674200,2682300,2699700,2747800,2798300
"Inner Parkside",323800,325200,327300,328100,329100,330700,333100,333900,334300,337600,344100,353400,361700,365500,368500,373300,378600,384200,391800,400800,409700,414300,420100,426300,428200,427500,428600,431600,437500,444800,449300,452400,452500,450800,450300,452100,453300,457800,470400,489700,506100,515100,520900,532000,548800,564300,579200,602300,627700,644800,657700,662400,652700,639300,635200,636000,636400,634900,631500,622800,617500,614400,605700,589600,583300,590000,600200,605800,610300,615600,622300,629000,631700,634100,639200,648800,661500,673300,677800,675200,670400,668000,669000,673900,681300,688100,694700,705600,717100,720200,721300,732300,755700,778900,792100,799200,809500,819700,825600,831000,839200,857100,881600,905800,918100,928800,944000,957600,968700,987000,1005500,1016500,1018400,1012900,1006600,1001300,995900,989300,980800,974700,975200,974000,973900,982400,995800,1002500,995500,983300,978900,982900,991300,1007500,1025300,1040300,1055800,1063300,1068700,1083000,1107100,1120400,1119500,1111400,1106500,1103900,1089000,1069500,1053200,1043600,1022300,993000,964900,948200,937600,930900,921700,906900,897100,890300,880900,868400,862000,863500,869100,878100,892000,906900,920300,929300,933300,938100,945600,951000,957500,966400,976100,981300,983300,983100,981000,976100,979400,990700,996100,993000,995000,997800,994200,993700,996400,995300,988500,984500,981700,981600,983700,1002100,1024800,1039500,1055300,1074000,1083300,1090900,1101400,1106300,1118300,1133900,1144500,1153500,1175800,1202500,1221500,1228200,1232100,1241600,1259300,1275200,1283300,1290400,1305800,1314500,1308700,1304100,1308700,1318400,1332600,1344500,1359900,1393200,1426800
"Miraloma Park",340200,333900,333000,334700,336600,339500,340600,339500,340100,341700,342600,344600,349800,355800,361400,369600,376300,377500,379200,384900,391500,397700,404500,410500,414800,416700,415900,413200,413300,416500,419500,423100,427300,432800,436200,439200,444300,453300,464800,481600,499000,514200,531800,552000,571000,589100,607800,625200,642100,654300,658100,657300,662300,671900,680000,686400,693600,695900,697600,702600,705200,709300,721100,727600,727800,731100,727300,711300,695000,683200,677900,678700,684100,690100,695100,697200,698100,697700,695700,695300,696500,697700,697100,698700,701800,703100,704500,715600,730900,741300,749600,763300,779800,797300,813200,825700,838600,851500,859500,859100,858000,862400,874100,886000,894800,903900,915200,929500,940600,949100,956500,962300,961400,954700,949500,944800,945700,951200,954500,948600,941800,937200,934100,937200,948400,961900,972100,979300,983300,986300,989300,997200,1017100,1039300,1058000,1071000,1075800,1074500,1077500,1085900,1092800,1090300,1086400,1081500,1067500,1048400,1032600,1018300,1006300,999500,1002200,1007500,1002400,993100,987800,980800,969700,958200,949200,947700,951700,958000,964100,969800,972900,977400,981000,981600,980300,985800,989100,986000,980900,976600,968100,960700,957200,952100,942800,934600,932000,930400,930900,929600,923900,913000,900200,890200,886700,888200,893200,900700,906400,915600,927600,937000,945300,963500,980900,989300,999800,1017100,1029300,1043300,1073000,1112300,1142200,1168700,1200500,1223900,1233600,1244700,1265200,1288300,1309700,1325400,1319500,1302700,1304100,1315700,1327100,1337900,1350800,1358300,1362700,1362300,1373800,1396700,1421900
"Presidio Heights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1401800,1412900,1432700,1463300,1483000,1487800,1503000,1514700,1530200,1564100,1609200,1647600,1675900,1685400,1667200,1666500,1666200,1671800,1677300,1688900,1703000,1729000,1746500,1784400,1825600,1841700,1852900,1880900,1914000,1952600,2001800,2078200,2181800,2257000,2336400,2465600,2569300,2590700,2565700,2556200,2567600,2565400,2533000,2521900,2523900,2515600,2488500,2462700,2440400,2429500,2444500,2448200,2425900,2395500,2396600,2417000,2431000,2445600,2481500,2519100,2525600,2549900,2597000,2652000,2702400,2775500,2847400,2861800,2848700,2852100,2864000,2839500,2835200,2851800,2881300,2904300,2924300,2961200,3012300,3044700,3074400,3128400,3190000,3266600,3356300,3442000,3522100,3560100,3568000,3560000,3545200,3524200,3531600,3548800,3574400,3607900,3653400,3677600,3681300,3688600,3709900,3725000,3719300,3699100,3679100,3665600,3642200,3620100,3595600,3588500,3580100,3602900,3611300,3581100,3544300,3557300,3578500,3592800,3594000,3579900,3583400,3622700,3672700,3710900,3738100,3782300,3812800,3832800,3832800,3795100,3736100,3720600,3708000,3637100,3562000,3516700,3499500,3475000,3461800,3459100,3483100,3511800,3497600,3435600,3385700,3359600,3331900,3293000,3256900,3233000,3240200,3246200,3242700,3245600,3280800,3315500,3342600,3373600,3381900,3359000,3325300,3308800,3302600,3311100,3317000,3328600,3349700,3356400,3331900,3302900,3288800,3276200,3265400,3269400,3287100,3292900,3287200,3290900,3307200,3347300,3403900,3445400,3479700,3532600,3606500,3679000,3749200,3815400,3881800,3932000,3973500,4026400,4102000,4158400,4202900,4253600,4335800,4451300,4566800,4621000,4616600,4608200,4631800,4679600,4729500,4810600,4943400,5108000,5226600,5234500,5172700,5168300,5210400,5260900,5342200,5432400,5433000,5460200,5531100
"West Portal",419400,421200,423400,426300,427700,427900,427900,431600,436600,440700,445700,451500,455500,459300,463100,469100,477700,486000,491500,499200,508300,514000,515100,515700,517800,520400,521400,519700,520300,522400,526500,530700,536200,540900,549300,563800,580400,595400,613300,634400,652400,671200,690800,709400,731800,761300,787200,801800,812900,831000,853400,866400,863600,854600,850900,856700,863800,866800,866800,863700,858100,854600,850300,837600,830500,830500,828600,828900,836000,845800,852300,857600,865700,876500,885600,908100,942900,970700,983100,977500,948800,911700,888400,881200,875500,864200,857500,860200,863400,864700,866500,867300,884800,920900,949600,963700,980400,998400,1015100,1022500,1023900,1027800,1047100,1070600,1088800,1106800,1134800,1162600,1187400,1202800,1208300,1214600,1222900,1237100,1257400,1274400,1272400,1252700,1235800,1232400,1225200,1212200,1198100,1183800,1185800,1194900,1188500,1178800,1187900,1207300,1223500,1231400,1240700,1272000,1314900,1346200,1344900,1337300,1339900,1346500,1339000,1329400,1319600,1315500,1317600,1305300,1279500,1259200,1245300,1222000,1199100,1182600,1172500,1161600,1149800,1138600,1126400,1113200,1103700,1104000,1107900,1109400,1109400,1116300,1125200,1130800,1135400,1137100,1136600,1137900,1134300,1120600,1111700,1109700,1109200,1108900,1110000,1109800,1103600,1093700,1091200,1097000,1107100,1116800,1130700,1149200,1167000,1176600,1188300,1197400,1201200,1201600,1206800,1220000,1234800,1251200,1270800,1297400,1321000,1349000,1373400,1394800,1413300,1426200,1435100,1450100,1468300,1475200,1486300,1499000,1497900,1483000,1474000,1477600,1491000,1510600,1519400,1525000,1548700,1588500,1602600,1591900,1584200,1588800,1591200,1601300,1630100,1679900,1726300
"Forest Hill",463700,468200,480400,489800,493500,497600,503900,511200,517300,527200,534200,538400,547100,565900,591000,617400,636500,649200,655200,660600,663100,664100,663200,668200,669500,660800,646100,640600,640700,643000,643300,645200,651500,666300,689300,707600,709700,701800,699400,700000,714500,742100,772200,793000,815400,839900,855200,865500,879900,896100,913900,941100,952800,948900,953600,967800,968700,963800,967100,974900,992600,1023400,1050200,1056900,1055100,1055700,1057000,1043800,1023500,1010900,1011900,1010700,1010600,1014000,1027700,1050900,1078600,1086600,1085700,1093800,1117600,1141600,1149100,1145500,1151000,1160300,1163100,1160300,1160200,1152700,1142800,1145700,1161900,1179600,1197400,1223300,1240600,1256100,1268600,1274100,1274500,1296600,1329200,1369800,1412400,1452500,1486100,1512100,1529000,1528900,1508200,1480500,1468900,1480200,1491800,1482000,1457100,1425600,1393600,1369000,1348000,1328200,1316800,1329900,1354600,1375800,1387000,1391300,1402600,1432300,1466400,1491900,1514800,1545800,1588600,1617500,1637900,1660300,1682400,1693800,1700100,1691400,1671200,1660500,1664700,1655500,1626200,1607300,1596800,1578300,1558000,1546500,1517300,1474400,1441300,1423300,1409200,1400800,1389400,1374100,1341500,1295800,1268100,1262700,1260300,1266800,1282500,1292200,1296800,1304100,1318800,1331700,1333900,1328800,1322900,1316100,1308800,1306400,1310400,1308400,1302200,1303500,1311000,1312500,1321400,1341700,1359800,1372200,1392100,1410800,1421800,1424200,1422500,1424600,1438100,1458400,1482700,1502900,1518600,1531900,1546900,1563300,1582400,1596400,1609000,1622800,1644300,1659000,1671000,1683600,1695400,1702300,1713800,1726900,1730800,1741000,1772300,1822500,1858200,1878200,1896400,1916600,1925000,1935800,1960200,1985400,2010600,2058600,2112500
"Golden Gate Heights",374600,382100,386000,386300,386500,390100,393700,394900,396100,403400,410100,410700,410600,414000,418500,424900,432700,439300,445200,457000,469100,475100,478600,483400,486200,483300,476900,475200,479200,481600,482200,482000,479900,479600,484700,489300,489700,493700,509500,524900,535100,543900,557000,574600,596100,614900,636100,659300,679400,694500,707900,726600,734400,725700,720000,724400,727200,720900,704800,689800,680700,674400,666900,653000,644400,651900,659200,657300,654100,655000,659600,665700,669700,675400,685900,700900,717000,725300,730800,740400,749100,751000,751600,757700,766800,774100,779700,788900,797400,801300,803600,814100,834500,858700,879100,893700,904400,913400,919400,918100,912900,920400,940000,956500,962200,971000,986500,1004900,1022100,1039400,1056200,1082000,1105700,1119700,1119400,1100600,1090300,1090300,1088200,1078500,1078800,1078100,1068200,1047500,1040600,1038000,1025700,1013100,1001200,997900,1002100,1012400,1030400,1053400,1067300,1077700,1089000,1103700,1125700,1145300,1151800,1149700,1142800,1125300,1101700,1082400,1068500,1052800,1042900,1032700,1021100,1008700,1005100,1006600,1010100,1009500,1001600,994800,997400,999500,992700,987800,987100,989600,992600,997600,1006900,1013300,1010500,1007000,1007900,1013400,1020900,1027000,1027200,1027800,1029400,1023900,1012800,1013900,1026900,1040200,1053600,1074300,1084300,1084500,1098200,1123300,1137300,1140400,1133400,1116100,1101500,1092100,1077300,1063400,1064400,1078500,1092300,1104600,1121000,1141200,1159600,1172500,1186900,1204400,1228000,1248900,1261600,1266100,1274600,1290800,1307800,1321100,1332400,1350900,1374400,1402300,1428700,1442300,1447700,1453300,1460000,1471400,1486000,1494800,1519500,1578300,1638700
"Diamond Heights",348300,349300,350700,349400,347700,346300,345800,348800,356500,365900,374800,383100,391200,395500,396000,398400,404700,414600,428300,437000,440100,443400,444200,442100,443400,446700,450400,457800,463800,464100,464400,468700,476300,487300,499800,511800,521800,532300,549900,571800,590900,606000,620600,636400,655700,674700,686600,695800,703100,713000,720400,733900,741800,748600,750700,756200,754800,749200,744600,748800,753700,757100,762100,760400,761000,770200,775700,766700,762400,765700,775800,779100,778700,775400,777000,780300,788300,787900,782600,784400,784600,776500,769500,771800,780800,795500,808900,820100,829900,838700,847000,856600,871400,895400,921100,943600,964600,980700,983200,975700,973000,982800,1000500,1023400,1052600,1081300,1104000,1119300,1127400,1136500,1155300,1169000,1167600,1157900,1160300,1160200,1151300,1143900,1149700,1146900,1132800,1113300,1095000,1095600,1111200,1123800,1131300,1137500,1134000,1134300,1146500,1154000,1145200,1137300,1145800,1169500,1197300,1221000,1225100,1224300,1239900,1244000,1207300,1193700,1236000,1282500,1287100,1262100,1230600,1226300,1243000,1254200,1227300,1176800,1136300,1115400,1095100,1081900,1083300,1084100,1082600,1079100,1076600,1073100,1078900,1099100,1125200,1136500,1131300,1123200,1118400,1113400,1094600,1061400,1028300,1013400,1011900,1015200,1013400,1007100,1001400,994800,987300,987200,999100,1006900,1005500,1002300,1010900,1023500,1038000,1056700,1074300,1085300,1092700,1106500,1132700,1158900,1174500,1188200,1205700,1226400,1257700,1289000,1323200,1366800,1417600,1450200,1462900,1468900,1499300,1525000,1531600,1533200,1553500,1547800,1535600,1541900,1563200,1568200,1575700,1591400,1600900,1606000,1618300,1642600,1653900,1676600,1707800
"Ingleside Terrace",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1022300,1022200,1032200,1034200,1020000,998400,987500,986100,977400,953700,940600,930200,933700,940900,942500,947700,972800,992900,1001900,991600,969600,960700,974700,987800,992900,999700,1018300,1038300,1041200,1038000,1048300,1056800,1070100,1098100,1114300,1110800,1120200,1135300,1135600,1142900,1160800,1174000,1186200,1209800,1227700,1236900,1247000,1267600,1267700,1266100,1276000,1269000,1255500,1274500,1290000,1288300,1295000,1304100,1309200,1317300,1331800,1342800,1344400,1336200,1328000,1316900,1287400,1263300,1269000,1274900,1244600,1227700,1249800,1290600,1319200,1343100,1375800,1420900,1467000,1503600,1522400,1532400,1555500,1580000,1585200,1578800,1578000,1568500,1539800,1501100,1465200,1448000,1446400,1448200,1446500,1423300,1380000,1330800,1291100,1268600,1252400,1225200,1204300,1185100,1160200,1140300,1127400,1121400,1121900,1122400,1122600,1130000,1138500,1148500,1157500,1158900,1145100,1128800,1126100,1132700,1132300,1128800,1133200,1143800,1163600,1177700,1179100,1169700,1160800,1150000,1136600,1114900,1089600,1067900,1055700,1053800,1049600,1039400,1038000,1050600,1059700,1060500,1062400,1077900,1106500,1134100,1145400,1152200,1158200,1169100,1190700,1219200,1249700,1293200,1353700,1400300,1424700,1434600,1443900,1451100,1464200,1477600,1488200,1491700,1503300,1532200,1558900,1569800,1583000,1610500,1639800,1653300,1653100,1656400,1671900,1696200,1719700
"St. Francis Wood",628200,642900,649800,658100,667600,671700,674400,681900,693300,706400,720000,733400,746800,769500,795300,814000,826500,836500,841900,848500,857300,866500,876800,890000,898600,897100,896600,904000,912600,919100,929900,940600,949000,958400,971900,985300,992400,998800,1014000,1032900,1048600,1073100,1105800,1138500,1165400,1191500,1220500,1244300,1253000,1258300,1266400,1274500,1293500,1310700,1309000,1310200,1319200,1312800,1304900,1315200,1337600,1360900,1375500,1376600,1377600,1386900,1397000,1398800,1408900,1429200,1445500,1462800,1495000,1528600,1562300,1589100,1599200,1600500,1606300,1610700,1609000,1601700,1597600,1597800,1590600,1587000,1599800,1628900,1658500,1681500,1696400,1720700,1749300,1783200,1812700,1839200,1870200,1890300,1880400,1857100,1843800,1844100,1877100,1920100,1941900,1950600,1979200,2006700,2009300,1993100,1980600,1984600,1999700,2017200,2022800,2010400,1994500,1986900,1966700,1931400,1920600,1939900,1959400,1962900,1968600,1973900,1987000,1996900,2019800,2063800,2115400,2163400,2192400,2192900,2195400,2223600,2238200,2240700,2224200,2192300,2166500,2152200,2132000,2104400,2084700,2082100,2079800,2059700,2039500,2015500,1989100,1984600,1969100,1921400,1874000,1843900,1817500,1795900,1782900,1778900,1768300,1753200,1745300,1745500,1750100,1761500,1772000,1776600,1774200,1774100,1779100,1780700,1777500,1780700,1791900,1808500,1824900,1830700,1828700,1822500,1818400,1823500,1829300,1829600,1841200,1855100,1856600,1853700,1856500,1861400,1874200,1889500,1902400,1910700,1927300,1953600,1985400,2014300,2038500,2055200,2066600,2077300,2098600,2124400,2155800,2191000,2216900,2224900,2234500,2253000,2271300,2287800,2305100,2333800,2354900,2390600,2436800,2482800,2512800,2539500,2564400,2590900,2595100,2585000,2600100,2635400,2669700,2719000,2775800
"Sea Cliff",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,917900,935900,963200,985200,990100,980100,968400,956300,961400,986700,1039500,1085600,1101800,1102700,1109000,1115000,1126300,1133900,1147200,1163700,1165800,1162300,1165400,1178600,1213700,1246500,1256900,1270400,1307100,1349600,1383000,1432700,1494500,1542800,1594400,1671500,1733300,1770400,1800100,1826300,1821000,1816300,1840800,1865000,1857300,1850300,1832200,1822500,1840400,1859600,1859500,1860300,1869400,1880000,1885200,1882500,1884700,1887400,1897900,1916600,1925200,1908900,1895200,1902300,1917800,1936600,1969900,1990600,1998800,2021300,2040900,2021600,1985900,1981000,1985300,1987600,2005400,2037000,2052600,2086700,2125500,2153300,2181000,2222100,2273000,2337500,2413000,2476800,2507500,2512400,2504200,2496600,2514300,2535000,2539400,2561400,2608600,2634500,2639500,2642900,2641500,2629800,2630800,2633600,2651700,2657400,2640400,2625600,2624700,2622300,2629500,2632800,2631400,2627000,2630200,2645700,2651100,2669400,2723400,2753100,2744700,2758500,2787100,2802700,2822100,2850900,2866100,2873000,2863000,2834900,2804000,2793300,2776300,2757800,2732900,2709600,2675900,2659100,2660200,2663800,2664600,2681400,2680700,2649900,2627300,2615300,2600300,2583200,2572900,2572700,2576800,2568400,2568500,2580000,2606900,2646900,2679600,2677300,2651000,2644000,2665900,2673200,2654600,2648700,2647600,2630800,2610000,2604500,2605700,2588700,2563800,2549600,2537300,2521500,2512400,2503000,2495000,2497500,2504900,2510000,2526000,2553100,2584600,2605500,2640300,2693700,2755100,2805600,2854200,2899600,2942500,2989200,3054500,3116800,3160600,3195200,3249300,3308500,3355900,3379200,3400000,3408100,3416600,3436600,3453100,3496200,3608800,3761600,3862100,3918900,3950200,3973100,3987200,4020800,4063200,4098800,4111600,4143700,4191600
