"","1996-04-01","1996-05-01","1996-06-01","1996-07-01","1996-08-01","1996-09-01","1996-10-01","1996-11-01","1996-12-01","1997-01-01","1997-02-01","1997-03-01","1997-04-01","1997-05-01","1997-06-01","1997-07-01","1997-08-01","1997-09-01","1997-10-01","1997-11-01","1997-12-01","1998-01-01","1998-02-01","1998-03-01","1998-04-01","1998-05-01","1998-06-01","1998-07-01","1998-08-01","1998-09-01","1998-10-01","1998-11-01","1998-12-01","1999-01-01","1999-02-01","1999-03-01","1999-04-01","1999-05-01","1999-06-01","1999-07-01","1999-08-01","1999-09-01","1999-10-01","1999-11-01","1999-12-01","2000-01-01","2000-02-01","2000-03-01","2000-04-01","2000-05-01","2000-06-01","2000-07-01","2000-08-01","2000-09-01","2000-10-01","2000-11-01","2000-12-01","2001-01-01","2001-02-01","2001-03-01","2001-04-01","2001-05-01","2001-06-01","2001-07-01","2001-08-01","2001-09-01","2001-10-01","2001-11-01","2001-12-01","2002-01-01","2002-02-01","2002-03-01","2002-04-01","2002-05-01","2002-06-01","2002-07-01","2002-08-01","2002-09-01","2002-10-01","2002-11-01","2002-12-01","2003-01-01","2003-02-01","2003-03-01","2003-04-01","2003-05-01","2003-06-01","2003-07-01","2003-08-01","2003-09-01","2003-10-01","2003-11-01","2003-12-01","2004-01-01","2004-02-01","2004-03-01","2004-04-01","2004-05-01","2004-06-01","2004-07-01","2004-08-01","2004-09-01","2004-10-01","2004-11-01","2004-12-01","2005-01-01","2005-02-01","2005-03-01","2005-04-01","2005-05-01","2005-06-01","2005-07-01","2005-08-01","2005-09-01","2005-10-01","2005-11-01","2005-12-01","2006-01-01","2006-02-01","2006-03-01","2006-04-01","2006-05-01","2006-06-01","2006-07-01","2006-08-01","2006-09-01","2006-10-01","2006-11-01","2006-12-01","2007-01-01","2007-02-01","2007-03-01","2007-04-01","2007-05-01","2007-06-01","2007-07-01","2007-08-01","2007-09-01","2007-10-01","2007-11-01","2007-12-01","2008-01-01","2008-02-01","2008-03-01","2008-04-01","2008-05-01","2008-06-01","2008-07-01","2008-08-01","2008-09-01","2008-10-01","2008-11-01","2008-12-01","2009-01-01","2009-02-01","2009-03-01","2009-04-01","2009-05-01","2009-06-01","2009-07-01","2009-08-01","2009-09-01","2009-10-01","2009-11-01","2009-12-01","2010-01-01","2010-02-01","2010-03-01","2010-04-01","2010-05-01","2010-06-01","2010-07-01","2010-08-01","2010-09-01","2010-10-01","2010-11-01","2010-12-01","2011-01-01","2011-02-01","2011-03-01","2011-04-01","2011-05-01","2011-06-01","2011-07-01","2011-08-01","2011-09-01","2011-10-01","2011-11-01","2011-12-01","2012-01-01","2012-02-01","2012-03-01","2012-04-01","2012-05-01","2012-06-01","2012-07-01","2012-08-01","2012-09-01","2012-10-01","2012-11-01","2012-12-01","2013-01-01","2013-02-01","2013-03-01","2013-04-01","2013-05-01","2013-06-01","2013-07-01","2013-08-01","2013-09-01","2013-10-01","2013-11-01","2013-12-01","2014-01-01","2014-02-01","2014-03-01","2014-04-01","2014-05-01","2014-06-01","2014-07-01","2014-08-01","2014-09-01","2014-10-01","2014-11-01","2014-12-01","2015-01-01","2015-02-01","2015-03-01","2015-04-01"
"Russian Hill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1048400,1073500,1088500,1100600,1106700,1124300,1149600,1163900,1161000,1158000,1163700,1168000,1158900,1154200,1170200,1191300,1200500,1208800,1238700,1274700,1282700,1276300,1293900,1323800,1335600,1353800,1392100,1424600,1473000,1552200,1603800,1606600,1615700,1640500,1654000,1680200,1743700,1802100,1830700,1851700,1864100,1858000,1858700,1884300,1921300,1945600,1954400,1949300,1945900,1951600,1969300,1996800,2035200,2062700,2078500,2082100,2094400,2132600,2181700,2221800,2262900,2288000,2279900,2281400,2292600,2287000,2258300,2223100,2182200,2161000,2140800,2120000,2114500,2117400,2126300,2144500,2160000,2190800,2267200,2358300,2422700,2433500,2437500,2466900,2491200,2491600,2494900,2487900,2482900,2505200,2528500,2533100,2533000,2546100,2554000,2559400,2555700,2563100,2567600,2558400,2536100,2527600,2525200,2515100,2511600,2532200,2549400,2532400,2509000,2500100,2507400,2534600,2554900,2541500,2510400,2513900,2542400,2565900,2582400,2593300,2594200,2602000,2593300,2557000,2557100,2572000,2573600,2563500,2545900,2507800,2479600,2463200,2445100,2415400,2400500,2416800,2414300,2363000,2287500,2233900,2199600,2180700,2174700,2185700,2193100,2188400,2173900,2147900,2134200,2148000,2171700,2181500,2193600,2186400,2163800,2153000,2170600,2191800,2213100,2228300,2235400,2238300,2240200,2223200,2204400,2189100,2170300,2159300,2179700,2208500,2221400,2216200,2194700,2184800,2193600,2205300,2239200,2314500,2393400,2439400,2461000,2482800,2517700,2565000,2630400,2696800,2771600,2858500,2944200,3028200,3112200,3173000,3203800,3212600,3245400,3296600,3313400,3326000,3380000,3414100,3367900,3303600,3282400,3267300,3225200,3199000,3201600,3226100,3259100,3308200,3355700,3416900,3475400
"Hayes Valley",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,393900,395700,396900,398200,401400,411000,419100,426500,437700,446700,448100,457200,466100,467100,465400,471800,478000,486500,492000,499500,512100,525900,537600,551600,562600,565000,570300,590000,618000,638700,658100,684900,709100,719300,733300,764300,791200,812200,828000,827700,819200,828200,848000,854700,844000,839600,854100,868400,882800,893400,894700,892600,890200,875100,854300,843400,856700,876300,883700,887700,895400,895300,899500,916700,927300,921300,913500,909300,899900,892200,892200,896000,893100,890000,889100,886000,893600,915200,932600,934500,939300,952900,969800,968900,964000,965300,970000,970400,969600,980200,999100,1012800,1015800,1015800,1014400,1025500,1046200,1074700,1102800,1117400,1115400,1120600,1136300,1159700,1175300,1173500,1154700,1132100,1111100,1091000,1075300,1078200,1087600,1071400,1046700,1032800,1023200,1011100,1001800,1007000,1035300,1067000,1086900,1097500,1113200,1136200,1159200,1169000,1167900,1177100,1203800,1223000,1225600,1224000,1224000,1228500,1229500,1219800,1202300,1181000,1171400,1177400,1163600,1126500,1086000,1050200,1018800,993900,971900,959300,955500,970100,1000500,1026500,1040400,1056700,1068100,1071100,1062600,1056200,1054000,1047700,1039600,1040200,1042000,1038800,1046600,1060000,1062700,1051800,1049400,1050900,1059400,1066600,1070000,1062700,1058500,1055300,1062200,1074300,1089300,1102300,1117300,1149100,1192100,1238000,1283700,1335700,1377200,1402400,1416700,1435700,1459500,1488500,1525200,1537600,1520500,1514200,1526000,1524900,1518300,1514000,1522400,1545500,1575600,1620400,1685900,1738700,1771300,1803900,1819700,1816300,1804900,1811200,1828500,1841000,1856900,1890500,1918800
"Marina",639900,656200,672100,685800,697200,705300,710800,711500,714200,723600,737000,749000,759000,766200,779100,796800,810900,817700,828600,841700,852500,870600,892100,904100,912900,926800,936500,944600,951400,956900,958200,965500,978800,997200,1020900,1045500,1063300,1080100,1099500,1121600,1149700,1187000,1230300,1270300,1297800,1325500,1350200,1366400,1376900,1397500,1415900,1428600,1436400,1443500,1443600,1450100,1459700,1451800,1444900,1460200,1476700,1481800,1487100,1485500,1486300,1494000,1503000,1509200,1529400,1557900,1575900,1585400,1606500,1633200,1658900,1683500,1709800,1735600,1754000,1769000,1776300,1770300,1755800,1737900,1715400,1702300,1698000,1708200,1722800,1726100,1719100,1718500,1729000,1763200,1812400,1860000,1902500,1929800,1937800,1933900,1926500,1929800,1957900,1976400,1984800,2003100,2033100,2056900,2074500,2081500,2092100,2111400,2126900,2133600,2150000,2164800,2164700,2154000,2148400,2144800,2152600,2167600,2185200,2201700,2216500,2231500,2237400,2258100,2287600,2299600,2289500,2300000,2321300,2343900,2359400,2369100,2369400,2367500,2355000,2332700,2319200,2315800,2308200,2291800,2272800,2261500,2253800,2231100,2216700,2216600,2217300,2221300,2207600,2164900,2126300,2094900,2054400,2014300,1979800,1960900,1958600,1961900,1969200,1979500,1994900,2020700,2042200,2038800,2024700,2011900,2003300,2004300,2015700,2014200,2001800,1993400,1986600,1980300,1972600,1972100,1986000,2002800,2010600,2013700,2011800,2008200,2004800,1991900,1987500,1993900,2009100,2036900,2082300,2122300,2168900,2215100,2253100,2288700,2331800,2366500,2400700,2439000,2492900,2544100,2586900,2639100,2706400,2762900,2797300,2818600,2844300,2879300,2925400,2994600,3058900,3115400,3149200,3180900,3214800,3251700,3272500,3301000,3332700,3365700,3391500,3421000,3457800,3510100,3563400
"Crocker Amazon",210500,209500,209400,210600,211800,212400,212900,213500,214200,215600,217400,219700,222400,225500,227700,229600,232200,235700,239300,243000,246100,248800,250400,251200,252200,252800,252700,253500,254900,255100,254500,254000,253700,255100,257800,259200,258300,259400,263800,269800,274200,279000,284000,290600,299800,309800,317600,325600,334100,341700,347300,350700,352500,355900,360800,364800,366400,364700,364000,366000,367500,366100,366200,366800,369200,374200,380000,382800,384400,387800,393100,396400,401700,411300,423200,433600,441200,443200,444300,448800,453100,454300,456800,460900,464200,466000,467900,472100,480800,490700,499500,507200,516900,527200,533500,540000,550400,560100,564800,566400,566200,568100,574000,582500,591100,602500,615400,625700,632300,639600,646400,654900,666300,677400,683200,688200,694600,699700,703700,708100,712500,716500,719200,719900,720100,717900,712200,704500,699400,699300,701100,703800,709700,716500,723300,729600,729200,725000,722600,716900,705300,694600,685500,674300,660700,646100,630000,613000,599400,591100,585400,581500,575500,564800,553500,545000,535600,526000,520700,520200,521300,522200,524100,528700,533800,538800,542600,544100,543700,544700,544400,541200,536000,530300,525400,523000,522200,520400,516800,512900,511200,509200,505700,502500,502000,502500,501800,499400,499100,500900,503900,507700,511700,515600,521300,528100,534900,542100,550300,558600,566400,574000,582000,588000,593000,600800,613800,628700,641600,651600,657300,657100,656400,660000,664700,670200,681700,696700,708700,715400,721300,725800,731400,739300,747700,753600,761700,778000,795200
"Lower Pacific Heights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,657400,674000,687800,700100,709900,715700,715200,710500,713700,727100,740500,747300,754600,760000,762000,760900,774300,800300,837500,868100,893000,908700,922100,943100,989900,1045700,1085700,1110000,1128900,1156900,1190300,1227400,1250800,1271400,1291100,1303500,1307600,1321300,1339800,1358400,1374100,1384700,1398000,1413900,1426600,1435600,1464800,1511000,1533100,1524100,1523700,1539400,1556500,1572700,1574400,1566600,1570900,1567200,1529900,1497900,1493800,1487200,1460200,1442200,1429400,1396300,1367400,1362400,1355500,1365200,1407400,1453300,1473400,1483800,1513200,1572900,1613100,1621500,1623000,1635400,1658300,1669100,1662100,1663200,1675300,1688400,1708000,1711800,1704800,1707800,1714400,1716100,1726200,1752700,1788400,1826000,1868400,1907100,1919000,1912000,1905000,1911000,1932300,1937900,1924400,1899700,1895400,1903000,1913400,1919800,1925200,1923500,1955700,2013500,2039300,2042100,2019200,1964700,1917500,1911100,1917100,1912200,1909300,1910300,1907100,1885300,1854100,1825300,1837800,1908500,1921600,1813900,1675100,1586600,1530200,1496900,1465800,1444900,1440300,1444200,1456900,1477500,1487800,1490200,1506000,1530700,1547500,1555900,1554100,1540700,1532600,1535900,1532400,1514200,1508100,1524600,1534900,1528200,1525600,1523600,1521800,1523400,1524100,1517200,1498900,1475100,1472500,1488300,1501600,1504400,1508500,1519700,1532600,1546000,1575000,1622100,1667700,1686900,1705500,1741700,1784500,1822300,1873800,1933500,1998000,2053400,2098300,2138700,2185600,2227500,2261500,2306300,2367300,2410500,2422100,2425400,2442000,2468200,2486800,2485700,2471300,2466600,2479100,2502000,2535400,2612700,2700900
"Eureka Valley - Dolores Heights - Castro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,423200,425100,426200,433200,445700,458700,466200,471000,479600,490400,500400,513500,528000,539200,545800,547800,549500,550900,551900,553900,558900,564300,568800,571400,574100,575200,575700,584300,602400,621600,637800,653400,666300,683100,710300,742300,772100,804100,834100,861200,881100,893500,907600,929600,955800,977100,984900,974700,958400,940900,920100,896200,879600,878200,885600,890100,885300,870700,858600,869500,886500,889900,893800,910500,925600,939500,951800,954900,949100,949600,950300,943400,935600,929300,921200,909400,898700,892100,889600,889200,894400,906500,926700,946600,961300,982900,1014100,1047200,1075700,1094600,1101100,1107500,1122800,1136300,1139000,1148800,1174300,1199800,1211800,1212400,1208700,1213400,1229700,1249700,1257600,1257000,1251700,1241200,1230200,1224100,1225000,1228800,1230400,1223700,1219200,1219200,1225400,1230600,1237300,1246500,1259400,1273700,1289500,1307300,1326700,1339100,1341100,1338900,1336300,1329800,1326900,1325900,1315200,1299700,1293300,1285800,1270200,1258000,1253900,1251700,1249000,1248500,1240500,1221200,1201600,1188700,1173900,1160400,1158000,1161100,1154800,1141200,1130300,1129500,1136300,1147100,1155100,1154800,1147800,1145300,1143300,1134500,1123700,1118100,1116800,1118300,1125300,1132700,1134000,1129000,1128300,1132900,1137900,1143300,1157000,1175500,1191800,1209800,1229800,1247000,1262100,1279300,1300500,1326300,1349600,1371100,1396600,1426700,1452600,1470700,1480600,1491200,1504500,1519300,1533900,1548200,1568100,1593300,1616600,1633700,1653800,1668300,1683500,1705700,1732500,1753700,1776800,1796100,1821600,1844700,1859300,1860500,1865000,1871300,1869300,1871000,1904800,1963100,2011700
"Potrero Hill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,294500,295700,295400,298400,302100,304500,307700,312700,318500,324900,330800,338200,345400,347700,345700,345500,349100,353500,357000,360200,364200,367000,368600,372500,377900,380300,383700,393700,406500,416800,424100,432100,443900,457700,473300,493200,511500,529500,544000,555100,570400,595200,615500,628700,641300,655600,665300,668800,673500,677700,676000,670900,662300,646100,630600,623100,617000,608900,599500,590400,581800,572100,566400,571600,580200,587200,595100,600400,600400,600900,601600,601300,601700,606600,613800,620800,629500,644300,660500,669500,672200,673700,680800,692300,703600,710600,715800,714300,708000,699800,696400,703400,723600,748500,769200,786000,802900,820200,834500,842800,847200,851900,857000,861500,862400,861400,861900,865700,868800,869200,867800,868200,867900,865800,863300,859900,855100,845700,836700,834200,838700,846300,859000,874300,888000,899100,906200,910300,912300,913500,912000,907900,901200,890200,875000,860300,848800,838700,828400,819500,815200,812100,807900,804300,802900,802500,800700,797000,795200,799100,807100,813500,817100,821800,829700,836200,841200,845100,846100,846100,848400,848100,842800,837000,831800,827300,824500,822300,815300,806500,804800,810400,816000,820800,829400,838000,844400,849600,850000,840600,829600,826300,828400,833300,837100,839600,841800,848000,858700,882800,914200,945200,970600,988100,1000500,1023100,1055100,1083000,1106200,1131200,1149600,1159500,1172800,1189700,1202900,1222700,1258700,1287200,1300300,1309200,1315700,1314200,1317200,1317600,1315600,1322300,1348300,1381300,1407700
"Outer Mission",207300,204600,205100,205400,203100,199900,198200,198200,199900,202000,203000,205600,209200,211200,211700,214300,218300,222500,226200,229200,230600,232000,233900,235000,235400,236500,237600,239000,240400,241300,242100,244400,247300,250200,252200,253400,254700,257900,262100,266000,269400,273900,279600,287400,297000,305900,312700,319800,328300,336800,343700,348800,353200,356000,357300,358600,359400,359000,360500,364000,363200,357000,354300,357500,361800,368200,376400,379700,380000,385000,394300,402900,412500,425800,440200,453200,464100,469000,470500,474300,477800,477600,475900,473800,473500,474800,476100,478200,485700,496400,507200,517200,528200,536800,542300,549500,561400,573800,580800,582600,581600,583700,590500,600100,608700,620200,634200,645400,651000,657100,664000,668600,675700,682600,683000,682600,686500,687900,689100,693400,698200,702700,705700,705400,702900,702600,701200,695900,690300,692000,692600,691900,696500,701900,702100,702700,701400,694800,690300,685800,677100,666100,657800,647500,633700,619200,607500,597500,587200,577400,569700,565700,565400,564300,559700,553800,547100,538400,533100,532200,533700,535500,536400,535800,534800,536200,540200,544900,546800,548100,548400,548000,546900,546400,546900,547200,545000,539300,533000,527600,523300,518500,514100,512300,511900,510200,508800,510000,513000,515200,516900,517200,517200,518500,522300,527700,533900,541900,550700,558100,562100,567100,571900,577400,586700,600700,618600,634900,647900,654400,657400,657600,660000,663000,665600,669900,681800,698400,708900,710700,711100,715700,723800,734900,746500,756800,770000,788200,803500
"North Panhandle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,460800,465300,463800,460200,461200,467600,476200,484900,494100,504100,512900,519800,526700,529900,531500,532000,533100,535500,539900,539500,544800,560000,575400,585700,595200,606500,626200,651500,666800,676800,696700,729600,763700,787000,802800,835900,873800,888500,881800,875100,877100,892900,905900,904700,888300,874700,877000,887900,892400,895800,895700,894400,902000,910600,912800,916500,930000,941300,949700,952600,951300,951800,956900,971400,985000,993200,996400,995400,978300,964700,957900,957000,962900,980500,996000,1000100,995100,993500,1004000,1017300,1027800,1040000,1057700,1069800,1080200,1088200,1106200,1126100,1143500,1148700,1147300,1159000,1188900,1214000,1233700,1256500,1269200,1277900,1282600,1279600,1273700,1281400,1295100,1309400,1325700,1337700,1322700,1297100,1280700,1274300,1269100,1278600,1284900,1276000,1263400,1245800,1232300,1213600,1200600,1213400,1255400,1288600,1313000,1326000,1337600,1357400,1372000,1363700,1338200,1319200,1324100,1336900,1344800,1339400,1325200,1310200,1310700,1310200,1306800,1314300,1328900,1346900,1334200,1283000,1207400,1152200,1112000,1080100,1038700,1011000,1001500,995100,980400,976700,985700,991900,1003800,1017700,1025300,1031800,1049700,1052000,1046300,1050200,1070900,1093100,1114600,1125400,1121800,1113400,1119800,1138900,1151500,1160600,1163400,1165000,1172900,1182400,1186700,1201800,1213800,1225900,1243500,1272000,1311700,1352900,1382300,1409400,1421500,1412700,1409500,1415400,1429000,1453700,1488000,1496700,1483900,1482800,1498300,1502600,1501500,1499000,1520100,1576600,1634000,1659700,1660400,1670200,1699600,1735800,1762900,1793700,1825100,1850100,1859600,1855300,1868500,1900900,1931300
"Haight-Ashbury",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,593100,602400,607600,614100,621600,627400,628000,628800,631200,637600,648200,664200,674400,677400,685800,706400,722500,735000,756400,782600,799500,812100,829200,859800,894100,912400,909200,912500,936800,972600,1000900,1018300,1038800,1057500,1069700,1076700,1089000,1106500,1118300,1112600,1098600,1074800,1043300,1028700,1034600,1041000,1045800,1050000,1052800,1050600,1057600,1074500,1098300,1118800,1134300,1142400,1141000,1136100,1131100,1129500,1125000,1123100,1122800,1122900,1123400,1140800,1174500,1201400,1210700,1212300,1219900,1234900,1249700,1274800,1302600,1311400,1295400,1275300,1257300,1252900,1259600,1279400,1298500,1312100,1330800,1347100,1346300,1342500,1345400,1369400,1410600,1449600,1473100,1486400,1483100,1475100,1475400,1469500,1459200,1462400,1465900,1432300,1377500,1336000,1316700,1292200,1271600,1276300,1296700,1326000,1370300,1408500,1431900,1449600,1446800,1422400,1396100,1390300,1408100,1432700,1437600,1433400,1437800,1441000,1442900,1441300,1462900,1494000,1518200,1531500,1520400,1459800,1399400,1351400,1315300,1291200,1275700,1266500,1269200,1265700,1258900,1263100,1281900,1301900,1307600,1310200,1303800,1291300,1285600,1292500,1292300,1290200,1293600,1305000,1321800,1333800,1340100,1339100,1330600,1332800,1357400,1378100,1383600,1383400,1382100,1379100,1383400,1394500,1417200,1452400,1497400,1545000,1579100,1608100,1644500,1694600,1750100,1801000,1824000,1844900,1856700,1836800,1805200,1793800,1798500,1818100,1859200,1928700,1972200,1959800,1939400,1961600,2006700,2061600,2107200,2130000,2146700,2175300,2183400,2160400,2152700,2158900,2163200,2167600,2172500,2190400,2220300
"Mission Terrace",211800,211800,212000,213200,214900,216500,218500,220800,222400,223600,224700,225700,226600,228300,230700,233200,235700,239300,243500,247900,252000,255800,259500,262800,264500,264800,264900,265700,268000,270700,273100,275900,278800,280000,280500,281700,284100,288500,294400,300800,307300,313000,319300,326700,335100,345800,358200,369900,379900,389600,397700,402100,402900,402400,401700,400900,400300,398800,399400,400600,400100,396300,394400,394100,394700,397000,400400,401700,403800,409800,416300,420700,426800,438100,451800,464800,476100,485100,491100,496600,501200,503900,502500,502100,504000,505300,502600,501500,504000,507700,512600,519400,525900,531400,537300,544800,554800,562600,569500,577800,585300,592000,600000,610000,620800,633400,647000,659200,667000,674900,683100,689800,697300,706900,712700,713400,713200,713300,714600,717000,720000,723700,726400,726300,725100,724900,726800,729700,732700,735800,739900,743300,746100,747000,749100,752300,753100,751100,748100,741600,732200,722000,711600,701400,692100,684200,675300,664800,655200,643700,630900,622200,617300,612600,607900,602100,593400,583500,576200,574000,574000,572900,572600,576800,583900,590000,593800,595800,597500,600500,602700,600300,593600,589100,587500,584500,579000,573000,566200,560300,557900,557700,555900,554200,554700,555900,556000,556800,559800,564100,567900,570600,575800,580700,584600,589300,597600,610300,625200,635000,638200,640700,646500,653300,658800,666400,679000,693500,706200,714700,722200,729100,734600,738900,742300,747500,759700,775300,786400,791800,797400,804300,809600,815900,825300,836400,853500,876300,895100
"Ingleside",199100,192200,191700,190200,185200,179200,176300,176800,179500,181800,182800,186200,192800,199800,203400,207500,213400,220200,225600,229700,232200,233800,234900,235100,234000,232500,233400,235800,236200,235600,236600,239300,242300,246200,248900,252100,257300,264100,269300,272700,275100,280000,287200,294600,300900,305700,310000,316500,324400,330300,336000,345100,356700,363900,365300,364300,366100,367400,367300,366900,366700,363000,360200,363400,369500,376200,383500,389300,393500,400500,410600,421400,433000,449000,466700,481200,495000,506300,513600,519400,521800,519700,514800,507200,500900,497100,493600,491800,494700,502500,513500,525500,535700,546100,559200,573900,590800,607100,614700,612800,608400,609700,619000,631300,644300,659500,673600,683800,686600,687100,691500,697300,704400,695600,664100,635500,624600,616600,610700,614500,621500,629700,638300,642600,638800,644600,660300,671300,674800,682100,691400,698400,704900,704400,697200,692000,692100,691300,691400,684100,670400,656700,643800,626300,611500,603100,597100,590300,577600,562100,552700,554000,555900,554200,548900,541200,530200,518300,510000,506200,506100,506500,506800,508300,511600,514400,516900,520000,521700,523000,524800,525900,525900,527600,530000,531800,530500,524900,517100,511200,508000,504200,500100,498100,497400,494300,491700,489500,486900,485300,488400,491900,492100,494800,502600,512000,523300,540800,558300,573000,585400,597600,604300,605700,610100,618200,624200,630200,640000,647700,649600,647000,647500,651000,656000,667100,686100,704100,716500,723500,727200,728000,729300,733000,738300,745600,758100,774900,789500
"Silver Terrace",172500,172800,174800,176900,178500,180000,181000,182000,183000,184000,185400,186800,188000,188900,189300,189800,189700,190000,191200,193100,194800,196900,199600,202700,205100,207800,210400,212300,213300,214100,214900,217200,221100,225200,228200,230600,234000,239600,246100,251800,257200,263900,272200,281100,289600,297200,303900,310400,317300,322200,325000,328000,330800,332500,333300,333300,332700,331500,331000,332500,332500,329800,330500,337900,347500,354000,357000,359000,362300,367000,371000,373000,377600,385800,394200,399800,405000,411200,417600,421400,423200,426100,429900,432800,435300,437600,439100,440100,442100,446100,452100,460100,469400,478300,486800,497900,509500,517800,520800,521100,520600,522300,528800,538200,547200,557300,570100,579700,583600,586700,592900,601400,610500,618300,623100,626200,629200,630300,628800,629100,635600,643300,647400,648100,651000,653700,651800,645600,640800,640100,641200,642300,644900,648900,651400,652200,650400,647000,638900,624300,609900,602400,597000,587200,573500,560000,548800,539500,532100,525800,523300,525900,523100,510200,496400,488200,483200,480600,480100,479800,476800,471200,468300,469700,473400,477500,481500,482400,478800,474600,472900,471300,470000,470300,470300,469500,469800,469600,465800,462100,461000,458700,454300,450200,445600,439800,433900,430300,429600,429500,429500,430600,434200,440900,446700,451300,458900,470200,483300,497100,506700,513600,521800,530300,541900,558700,577100,591800,600600,605100,608200,608100,608300,611200,613200,611900,611300,609300,606800,605900,607400,609200,612000,616800,624100,634100,648700,668900,686600
"Cow Hollow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1011900,1004800,1013500,1035400,1052300,1078400,1105600,1112900,1128900,1179300,1212500,1215200,1213600,1227100,1247500,1263700,1266700,1274900,1298900,1338400,1364900,1395500,1441800,1495100,1543400,1605200,1651100,1696700,1753400,1819800,1872000,1893400,1886900,1889100,1904000,1943800,1996300,2018900,2024500,2036000,2049300,2041800,2019700,2011600,2007300,1970400,1960400,1977800,1998400,2010100,2017900,2003600,2003600,2014900,2026900,2039300,2076900,2113100,2140600,2163900,2184200,2183300,2182600,2196100,2212600,2224500,2232100,2232700,2225600,2235900,2245600,2262100,2289900,2332300,2356100,2368900,2374000,2400900,2455200,2509300,2538400,2568000,2588000,2585700,2571800,2573500,2601500,2629600,2644400,2651300,2640800,2634600,2652500,2680400,2689500,2683500,2670600,2671100,2681600,2702300,2714500,2723300,2740700,2758700,2765300,2757600,2751600,2755000,2765200,2765800,2767900,2781300,2802800,2810900,2819700,2853700,2887700,2895300,2898600,2918200,2929100,2925400,2907400,2880300,2865600,2883500,2880600,2824800,2774500,2780300,2800100,2797100,2787700,2774800,2762900,2763100,2753100,2702300,2629500,2574800,2556000,2535800,2504000,2486800,2486900,2486200,2495000,2500000,2507400,2533200,2577600,2603600,2605500,2594100,2590200,2589000,2592900,2590300,2582100,2573500,2572700,2564200,2564300,2570400,2572800,2561900,2553800,2547700,2551800,2561000,2569700,2579900,2586600,2596000,2610600,2632300,2661600,2713700,2775900,2833600,2882500,2946100,3007100,3052000,3081500,3111200,3156700,3223300,3273300,3332400,3402900,3468900,3510900,3540500,3567600,3607800,3639700,3678400,3716300,3760400,3819600,3888200,3956100,3992100,4011100,4047000,4078400,4080300,4128700,4199500,4281900,4387600,4493900
"Glen Park",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,321700,325700,324200,321300,321000,323300,326400,330700,334800,339400,344900,351000,356400,358700,358500,360100,362000,359200,355300,355700,357900,359400,361900,366400,372400,376700,379400,386300,403300,424500,442800,456200,472200,491200,514600,538400,558800,573500,586500,594000,596200,600800,606800,611400,614700,614800,606300,593900,587500,587200,586000,582600,579500,576200,571700,566200,561400,558600,563100,576700,585400,585900,588900,600900,615300,629400,642200,653400,659100,663400,666500,666200,664900,667500,672000,672600,670300,670000,673100,678700,688500,702300,714700,726300,738900,753500,766700,777900,785000,791500,800700,814100,830800,846300,858900,871700,886100,896600,900100,898900,900900,909600,921300,928000,928500,924700,918700,910600,904100,900200,898500,900800,902500,898500,887800,879700,874200,867300,860100,858200,865000,882600,904100,919100,931400,943500,954900,957700,947500,933000,923200,914800,904400,890600,879300,872500,867400,859700,852900,854400,864800,875100,879500,883200,882700,874200,862800,859200,854800,847600,840900,836200,835000,840900,846700,850100,850000,845900,841600,842400,844700,844900,844200,845000,845800,847000,851900,855500,853500,851200,851000,845600,838400,835600,834200,829300,824700,824800,830700,835800,840000,846200,853400,858900,866700,882600,903200,922700,941900,960800,974000,984900,1001000,1023800,1051900,1079400,1109100,1135400,1155300,1168100,1181900,1195100,1210800,1226700,1241400,1244000,1256200,1284400,1302500,1293800,1291500,1301700,1312500,1320100,1328200,1340700,1370100,1417200,1458900
