"","1997-02-01","1997-03-01","1997-04-01","1997-05-01","1997-06-01","1997-07-01","1997-08-01","1997-09-01","1997-10-01","1997-11-01","1997-12-01","1998-01-01","1998-02-01","1998-03-01","1998-04-01","1998-05-01","1998-06-01","1998-07-01","1998-08-01","1998-09-01","1998-10-01","1998-11-01","1998-12-01","1999-01-01","1999-02-01","1999-03-01","1999-04-01","1999-05-01","1999-06-01","1999-07-01","1999-08-01","1999-09-01","1999-10-01","1999-11-01","1999-12-01","2000-01-01","2000-02-01","2000-03-01","2000-04-01","2000-05-01","2000-06-01","2000-07-01","2000-08-01","2000-09-01","2000-10-01","2000-11-01","2000-12-01","2001-01-01","2001-02-01","2001-03-01","2001-04-01","2001-05-01","2001-06-01","2001-07-01","2001-08-01","2001-09-01","2001-10-01","2001-11-01","2001-12-01","2002-01-01","2002-02-01","2002-03-01","2002-04-01","2002-05-01","2002-06-01","2002-07-01","2002-08-01","2002-09-01","2002-10-01","2002-11-01","2002-12-01","2003-01-01","2003-02-01","2003-03-01","2003-04-01","2003-05-01","2003-06-01","2003-07-01","2003-08-01","2003-09-01","2003-10-01","2003-11-01","2003-12-01","2004-01-01","2004-02-01","2004-03-01","2004-04-01","2004-05-01","2004-06-01","2004-07-01","2004-08-01","2004-09-01","2004-10-01","2004-11-01","2004-12-01","2005-01-01","2005-02-01","2005-03-01","2005-04-01","2005-05-01","2005-06-01","2005-07-01","2005-08-01","2005-09-01","2005-10-01","2005-11-01","2005-12-01","2006-01-01","2006-02-01","2006-03-01","2006-04-01","2006-05-01","2006-06-01","2006-07-01","2006-08-01","2006-09-01","2006-10-01","2006-11-01","2006-12-01","2007-01-01","2007-02-01","2007-03-01","2007-04-01","2007-05-01","2007-06-01","2007-07-01","2007-08-01","2007-09-01","2007-10-01","2007-11-01","2007-12-01","2008-01-01","2008-02-01","2008-03-01","2008-04-01","2008-05-01","2008-06-01","2008-07-01","2008-08-01","2008-09-01","2008-10-01","2008-11-01","2008-12-01","2009-01-01","2009-02-01","2009-03-01","2009-04-01","2009-05-01","2009-06-01","2009-07-01","2009-08-01","2009-09-01","2009-10-01","2009-11-01","2009-12-01","2010-01-01","2010-02-01","2010-03-01","2010-04-01","2010-05-01","2010-06-01","2010-07-01","2010-08-01","2010-09-01","2010-10-01","2010-11-01","2010-12-01","2011-01-01","2011-02-01","2011-03-01","2011-04-01","2011-05-01","2011-06-01","2011-07-01","2011-08-01","2011-09-01","2011-10-01","2011-11-01","2011-12-01","2012-01-01","2012-02-01","2012-03-01","2012-04-01","2012-05-01","2012-06-01","2012-07-01","2012-08-01","2012-09-01","2012-10-01","2012-11-01","2012-12-01","2013-01-01","2013-02-01","2013-03-01","2013-04-01","2013-05-01","2013-06-01","2013-07-01","2013-08-01","2013-09-01","2013-10-01","2013-11-01","2013-12-01","2014-01-01","2014-02-01","2014-03-01","2014-04-01","2014-05-01","2014-06-01","2014-07-01","2014-08-01","2014-09-01","2014-10-01","2014-11-01","2014-12-01","2015-01-01","2015-02-01","2015-03-01","2015-04-01"
"Potrero Hill",20.42,10.11,10.06,8.02,3.35,2.67,5.54,14.29,14.63,10.25,11.66,9.53,12.68,13.4,13.3,8.56,5.03,3,0.39,1.06,0.48,0.63,2.07,0.86,6.35,7.64,8.5,5.44,5.01,5.01,6.56,7.51,5.93,10.72,8.05,7.56,3.32,1.98,1.15,1.47,1.38,1.7,0.37,0.32,0.18,0.14,0.14,0.04,0.4,0.53,2.92,24.76,34.28,45.7,53.09,58.27,86.89,95.63,93.03,94.45,92.83,91.43,84.7,61.98,52.49,35.72,31.74,35.35,23.9,14.79,21.42,27.64,25.48,36.07,37.52,38.09,35.28,27.24,30.36,16.7,14.76,15.6,8.3,9.01,11.18,11.1,6.85,8.5,9.14,11.1,13.14,12.63,7.61,4.8,3.44,4.1,1.96,1.3,1.71,1.59,1.25,1.34,1.59,2.55,3.84,10.36,21.27,15.53,28.02,40.27,41.8,42.51,49.73,61.35,64.3,67.29,70.49,51.81,52.1,59.23,53.13,49.86,46.39,45.64,47.95,44.88,28.34,13.35,12.44,8.97,16.38,19.58,22.66,35.09,51.62,62.9,65.46,58.88,72.27,84.85,88.87,92.67,89.8,96.3,96.23,95.64,97.27,94.24,91.32,92.05,93.61,86.1,59.79,58.09,49.11,20.54,31.59,26.58,23.23,31.44,35.94,46.17,48.6,46.98,70.95,72.02,76.91,82.06,71.86,76.96,74.17,65.19,67.75,54.81,50.99,60.16,38.66,38.88,28.98,34.3,32.06,18.34,15.32,11.55,7.29,9.65,5.39,3.45,3.96,4.29,13.15,4.87,3.11,2.23,1.79,1.47,2.19,1.9,1.46,1.75,1.49,1.35,1.79,2.26,3.32,3.1,2.44,3.65,4.49,4.63,4.85,6.64,8.5,9.52,9.86,10.3,10.26,8.55,6.28
"Outer Mission",16.83,14.13,14.54,14.54,14.75,8.45,4.75,2.73,3.34,1.31,1.18,0.83,0.82,0.59,0.59,0.46,0.6,0.78,1.08,1.62,1.52,1.75,2.68,2.34,2.07,2.86,3.17,1.68,1.53,1.3,0.28,0.23,0.23,0.6,0.26,0.29,0.37,0.15,0.15,0.11,0.08,0.13,0.1,0.13,0.03,0.02,0.08,0.05,0.26,0.48,4.48,24.38,33.06,25.14,32.66,16.65,53.25,65.93,48.82,53.02,41.49,36.2,11.23,2.87,1.11,1.55,0.41,0.86,0.27,0.23,0.41,1.63,1.04,5.16,9.82,10.32,6.15,3.3,4.52,1.63,0.63,0.63,0.14,0.18,0.18,0.18,0.14,0.09,0.27,0.27,0.63,0.99,0.81,0.77,0.63,0.86,0.59,0.59,1.35,1.22,1.22,0.72,1.13,0.86,1.94,10.84,24.06,15.73,22.13,32.9,33.84,31.68,31.64,48.26,47.95,55.79,60.97,35.74,38.8,51.66,39.24,32.15,28.52,31.03,43.95,44.08,32.56,30.13,38.3,38.3,70.36,77.83,85.8,94.63,97.45,98.97,98.88,98.21,98.3,99.01,97.9,98.12,97.31,98.17,97.94,98.08,98.44,97.59,94.05,91.19,90.61,81.94,62.27,71.03,54,21.27,48.61,47.81,45.4,51.43,57.19,70.69,75.25,69.53,90.48,84.72,92.98,95.71,88.35,92.14,86.56,74.69,80.67,64.87,62.37,80.76,49.02,56.47,40.85,54.2,55.71,31.29,31.47,26.47,17.54,22.01,13.57,9.96,9.78,9.42,5.18,6.16,2.28,2.46,2.28,2.41,0.54,0.04,0.09,0.13,0.09,0.4,1.17,1.53,2.97,3.01,1.62,1.57,1.3,2.97,4.49,6.65,6.38,4,2.29,2.11,2.02,1.26,0.31
"North Panhandle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.08,21.94,13.93,11.04,17.87,29.75,29.64,35.12,40.49,42.39,42.84,31.54,34.56,23.04,19.8,20.25,6.71,6.85,8.18,6.74,2.76,3.09,3.54,4.53,4.97,4.64,2.54,1.99,0.88,1.76,1.43,1.54,1.87,1.54,2.53,1.87,1.87,2.2,4.63,13.99,28.85,18.2,29.39,40.24,36.73,43.09,56.58,76.1,74.23,71.38,65.57,47.59,44.3,51.57,43.43,35.07,29.97,25.3,17.37,13.79,8.69,9.66,17.16,16.4,27.69,29.94,31.72,47.06,55.67,63.34,68.07,56.83,62.39,69.12,71.11,74.68,70.59,93.32,94.05,94.15,95.51,94.26,89.35,89.67,92.8,85.28,69.94,80.9,72.34,40.04,53.73,42.63,31.95,36.83,47.41,57.57,46.58,43.26,64.32,53.53,58.2,63.91,53.77,63.29,65.15,53.05,62.67,53.98,58.43,69.7,48.09,58.63,50.47,54.24,48.76,22.83,18.72,13.55,5.48,8.17,6.2,6.1,5.58,4.77,12.27,4.97,4.24,3.73,3.11,2.59,2.92,2.34,3.9,4.68,3.22,3.31,2.73,2.44,2.83,3.51,3.31,5.56,4.58,5.07,5.85,5.85,5.36,6.73,8.58,11.89,13.55,13.17,8.39
"Haight-Ashbury",26.11,20.89,10.67,16.08,17.6,7.13,7.56,9.95,12.01,3.97,3.53,3.77,2.99,2.01,2.5,1.32,2.55,2.79,2.3,2.6,2.4,2.99,4.51,7.49,7.49,11.36,12.28,11.15,8.61,7.14,5.58,3.82,2.94,3.96,3.57,4.03,3.11,1.7,0.92,0.29,0.44,0.92,0.53,1.12,0.92,0.34,0.87,0.82,5.67,3.61,17.54,39.5,59.73,65.83,73.62,67.52,89.72,93.7,92.12,86.25,81.28,81.52,63.94,38.3,29.42,23.93,6.47,11.72,5.47,4.46,6.92,9.24,7.68,15.59,31.18,31.74,32.18,24.05,35.19,26.84,24.94,25.84,18.15,14.81,12.93,12.38,8.18,7.73,7.73,8.18,2.76,3.43,2.76,3.31,3.98,5.68,4.31,2.31,3.15,5.15,5.05,4,4.31,5.99,10.41,27.44,47.53,31.77,44.38,54.9,51.77,48.23,53.54,68.23,74.38,73.75,69.27,56.46,54.17,60.21,53.06,46.11,44.87,43.52,39.07,33.37,20,15.44,16.89,9.64,16.79,17.6,14.94,17.6,19.34,23.03,29.48,16.38,20.57,31.12,39.61,53.84,49.95,86.08,86.48,87.4,90.96,89.43,81.81,84.76,91.57,89.74,77.54,80.59,68.29,36,51.83,38.84,24.44,34.58,38.13,53.35,50.3,40.67,65.11,62.37,68.26,73.21,65.76,76.64,75.13,64.05,78.25,65.26,65.66,76.64,51.26,55.99,51.16,55.31,49.1,28.66,23.92,20.1,9.95,13.37,8.94,5.53,5.43,0.2,10.04,0.3,0.4,1,0.9,1.31,0.78,0.39,0.78,0.88,2.05,4.69,5.96,5.77,6.74,4.79,3.32,4.79,5.57,5.87,7.82,10.65,13.59,15.74,18,19.86,21.23,22.11,14.66
"Mission Terrace",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49,0.94,0.58,0.22,0.49,0.89,1.16,3.8,8.67,13.05,15.42,9.97,15.74,7.69,6.39,4.92,2.15,2.16,2.65,2.38,1.28,1.46,1.1,0.49,0.75,0.62,0.4,0.44,0.66,1.01,0.97,0.75,0.84,0.92,0.79,0.4,0.35,0.26,0.7,8.62,26.04,10.8,23.1,44.44,48.35,52.92,59.03,72.82,71.98,71.67,68.07,33.86,31.09,47.49,34.16,26.43,25.21,25.95,30.54,30.28,21.14,16.78,18.96,15.73,42.81,55.17,64.69,83.59,89.96,95.15,97.64,96.12,97.69,98.82,99.35,99.78,99.56,99.7,99.22,98.35,98.52,97.22,95.7,95.31,95.83,94,84.35,85.35,64.62,24.6,48.94,41.94,32.81,35.07,38.98,48.94,45.72,35.38,58.45,54.28,75.14,85.07,76.82,85.07,88.8,84.38,90.36,81.99,82.07,94.01,71.53,74.52,58.98,65.51,66.03,35.01,25.51,16.66,7.94,13.67,3.38,2.43,3.99,4.99,1.67,4.99,3.91,3.04,2.73,2.08,0.44,0.26,0.35,0.31,0.31,0.31,0.26,0.35,0.61,0.57,0.44,1.14,2.06,3.85,5.6,4.07,3.33,2.58,1.71,1.71,1.1,0.57,0.35
"Ingleside",13.74,8.43,5.92,10.31,7.91,5.1,3.47,3.93,3.27,2.3,2.86,4.23,3.21,2.65,3.11,2.35,1.94,2.7,2.4,2.29,1.63,1.89,5.41,5.81,10.09,16.41,18.86,12.69,6.07,12.03,6.22,3.41,1.78,5.1,2.5,0.36,0.15,0.05,0.05,0,0,0,0,0.05,0.2,0.1,0.1,0.1,1.27,1.22,6.06,14.47,16.1,12.89,19.82,23.03,46.31,61.08,52.93,53.85,44.37,39.43,25.37,17.93,12.68,14.57,0.43,2.88,2.88,2.72,3.04,4.73,5.1,10.05,11.22,12.49,11.27,4.94,4.78,2.55,1.91,2.98,4.94,6.89,7.1,5.83,3.66,1.75,1.75,1.43,1.27,0.85,1.06,0.95,0.74,0.85,0.53,0.37,0.21,0.16,0.16,0.16,0.21,0.37,0.95,12.94,33.83,22.77,36.32,52.24,52.82,51.66,58.94,72.64,74.75,78.39,77.7,52.87,46.07,54.64,43.68,39.2,34.19,34.04,39.25,37.72,26.61,22.29,33.88,28.61,45.89,47.48,55.83,65.23,79.2,86.97,89.13,83.3,87.24,93.8,96.17,99.11,99,98.53,97.7,97.33,97.28,96.81,95.45,95.81,95.55,92.72,85.34,84.24,67.64,27.63,55.21,39.14,28.41,37.57,45.89,64.26,60.86,50.55,72,60.39,65.41,74.22,58.21,73.27,72.75,59.52,70.97,50.52,55.23,79.34,59.62,71.03,67.57,74.02,72.24,49.87,46.37,40.04,18.09,20.7,11.66,2.41,0.73,0.78,1.5,0.89,0.52,0.52,0.37,0.42,0.21,0.11,0.16,0.53,2.42,5.99,9.88,12.61,18.76,9.04,1.84,1.26,0.21,0.42,1.53,2.63,3.37,3.47,2.52,2.47,1.1,0.63,0.16
"Silver Terrace",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.88,0.88,0.83,0.57,1.3,2.75,3.9,7.38,10.34,8.52,6.96,2.91,2.86,0.78,0.78,1.72,1.51,2.32,3.14,3.45,1.96,2.84,3.66,3.2,3.35,3.2,2.78,1.49,0.52,0.77,0.51,0.21,0.72,1.23,1.18,0.93,1.54,1.59,3.7,7.61,14.91,8.06,13.24,16.22,11.81,11.91,19.66,36.7,47.54,49.85,46.71,27.57,27.67,39.03,35.59,41.74,39.79,36.56,38.1,30.36,19.03,16.05,25.28,31.28,54.67,59.26,64.33,76.41,90.23,96.78,98.06,98.06,99.03,99.59,99.8,99.95,99.39,99.69,99.69,99.74,99.9,99.69,98.47,96.83,96.78,94.53,82.58,78.59,62.03,25.75,41.13,23.71,15.28,23.56,27.95,44.76,42.16,32.65,60.09,51.25,63.52,72.76,65.36,83.6,85.44,76.65,86.15,78.79,85.23,95.91,91.11,94.17,89.83,90.96,89.79,63.86,55.23,46.66,28.13,33.28,12.4,3.62,2.91,2.4,2.93,2.3,1.69,0.56,0.46,0.41,0.15,0.2,0.2,0.2,0.3,0.36,0.36,0.56,1.52,1.27,3.91,8.53,18.93,32.18,38.58,41.52,45.13,45.94,39.9,35.38,24.42,13.05,4.52
"Cow Hollow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.3,21.6,14.74,11.01,20.12,26.75,22.95,33.74,42.11,46.59,51.08,39,42.02,35.29,32.87,32.87,27.44,20.72,21.93,20.12,14.27,10.23,7.05,5.16,5.33,5.76,4.13,3.18,2.06,4.9,2.92,1.29,2.24,3.1,4.13,4.64,5.42,8.43,13.59,23.04,34.14,18.68,27.59,42.93,44.9,47.81,51.93,63.15,59.81,56.21,53.56,38.22,38.82,50.26,41.24,31.72,27.3,29.76,30.78,29.25,21.34,18.54,22.62,17.43,27.13,26.6,25,35.47,46.96,53.55,59.04,47.47,61.49,74.24,77.87,83.36,80.07,95.77,95.04,94.72,95.69,94.23,87.32,84.39,88.21,77.97,57.89,61.71,54.47,25.91,37.29,22.68,15.82,22.6,24.86,37.29,37.77,36.56,68.28,63.44,67.8,73.37,64.68,75.78,75.86,62.83,71.52,61.3,63.48,77.31,52.45,61.22,53.82,59.47,55.06,28.01,23.6,17.9,11.08,12.76,17.17,6.42,6.1,4.1,6.77,2.09,2.65,2.25,2.41,2.01,3.5,3.73,3.97,4.12,3.97,3.58,2.88,3.27,3.58,2.1,3.35,6.39,9.04,11.85,15.2,17.93,22.76,26.32,26.71,28.48,29.73,28.02,19.92
"Glen Park",14.58,21.52,13.12,16.44,32.36,23.79,12.07,5.66,4.55,1.17,1.05,0.64,2.27,0.47,1.11,2.04,1.34,2.27,2.74,4.72,6.12,6.64,8.74,12.81,11.76,20.2,26.89,18.8,14.14,9.02,8.38,5.7,6.34,9.95,1.92,0.12,0.29,0.06,0.06,0.06,0,0.06,0.12,0.17,0.06,0.06,0.35,0.12,2.43,3.82,17.7,47.54,60.67,75.48,89.88,78.02,97.17,99.13,95.03,93.13,86.71,85.27,61.29,40.79,27.48,23.21,11.26,15.32,13.39,11.45,16.14,20.55,20.36,30.05,41,42.35,41.82,30.58,34.73,23.3,18.23,13.51,9.17,7.44,7.05,5.42,3.26,4.03,3.74,4.03,4.17,3.69,2.16,1.15,0.62,0.57,0.38,0.24,0.33,0.76,1.62,1.57,1.62,2.58,4.15,13.21,26.47,11.15,21.26,36.21,38.11,39.11,41.2,62.51,69.01,71.24,72.09,59.66,65.54,73.29,70.2,62.32,53.89,42.88,41.14,34.3,20.24,18.09,19.26,15.75,20.48,20.65,19.39,28.53,38.55,55.29,67.37,62.1,70.72,75.94,78.93,82.24,79.81,93.5,91.83,92.39,94.11,87.75,75.64,76.75,78.38,65.24,42.51,46.77,39.07,19.31,36.58,26.65,23.97,32.66,37.97,48.91,44.2,34.97,59.4,56.26,62.17,66.37,48.6,63.47,61.91,51.31,59.14,49.42,54.08,67.11,51.82,59.33,53.8,63.03,63.4,36.83,33.7,28.78,19.15,21.73,10.73,5.57,4.65,2.12,11.98,1.06,0.83,0.55,1.62,0.74,0.78,0.6,1.2,1.15,1.24,1.48,1.57,1.8,2.58,2.49,1.52,2.77,3.55,6.83,11.21,13.94,16.61,19.73,21.49,22.83,21.03,15.96,7.88
"Telegraph Hill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.46,26.22,22.97,17.3,24.86,31.18,29.3,40.19,51.61,49.06,49.87,44.76,49.73,35.89,28.36,28.49,23.66,20.64,21.85,20.11,16.49,15.55,12.73,9.38,10.86,11.8,9.38,6.7,5.36,6.83,5.35,3.35,5.49,7.76,6.83,6.96,7.1,9.24,13.12,27.84,45.65,33.6,47.07,62.13,61.6,62.53,68.67,73.73,72,67.87,62.67,36,29.33,35.98,24.21,16.01,15.61,14.15,15.61,16.01,11.24,14.55,17.2,21.69,38.89,47.83,54.68,63.24,63.64,66.53,50.07,45.98,64.95,73.12,73.52,76.15,74.84,87.12,83.84,84.23,95.4,94.61,91.33,89.09,82,75.69,68.46,68.07,60.05,36.52,43.59,37.57,28.8,30.1,34.42,36.26,34.55,34.03,53.53,46.73,61.78,73.73,64.71,77.39,77.25,68.37,75.69,68.63,69.15,76.86,58.95,60.52,50.46,48.5,42.88,29.41,30.46,28.76,17.91,14.12,7.97,3.66,2.61,3.4,6.5,4.44,4.44,3.4,1.44,1.57,3.02,3.29,5.12,5.26,6.96,8.02,8.41,8.15,10.38,10.64,15.55,19.5,19.37,17.26,16.6,17.52,19.63,19.89,20.95,24.51,23.72,20.82,16.07
"Lake",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.95,28.07,25.81,24.91,35.47,39.1,38.21,54.44,67.44,72.11,72.11,59.01,56.14,40.63,33.81,28.07,17.13,13.89,12.82,7.39,2.4,2.94,2.49,2.76,2.94,3.65,1.87,2.05,2.23,6.64,6.38,3.99,6.11,11.87,13.91,12.4,13.46,15.41,17.54,33.13,46.59,28.13,35.63,47.53,45.24,44.09,52.82,65.34,67.2,69.93,64.81,47.88,44.89,49.74,42.13,31.38,28.15,21.77,18.62,15.12,8.74,6.64,9,9.62,15.47,17.53,18.57,29.1,36.87,43.78,48.7,40.07,52.76,62.69,64.16,71.5,68.48,95.14,92.49,91.38,94.2,90.02,84.3,87.37,90.19,86.77,77.3,82,76.11,51.32,61.94,54.8,46.64,49.11,52.34,62.28,54.21,44.69,72.9,69.92,76.55,80.07,70.23,80.24,79.22,67.94,75.49,67.43,67.6,78.97,55.81,58.44,46.14,46.58,44.04,24.18,20.05,17.6,11.42,13.28,12.18,4.48,4.82,3.81,9.88,3.89,3.47,4.99,3.04,1.69,2.79,2.28,2.54,3.04,3.63,3.8,4.4,4.9,4.82,4.4,3.47,4.82,6.51,6.42,7.86,9.04,9.04,11.16,12.43,15.22,16.06,15.55,12.09
"Lone Mountain",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.41,10.11,6.7,4.13,8.83,11.46,5.09,7.21,12.16,23.06,22.63,10.89,12.73,8.63,6.65,7.64,3.54,2.96,3.53,1.27,0.56,0.56,0.71,0.56,0.56,0.42,0.14,0,0,0.56,0.42,0.28,0.28,1.4,1.54,1.4,1.12,0.7,1.83,12.5,35.11,24.48,36.5,57.48,57.62,56.92,58.32,69.23,71.75,75.94,73.15,47.27,38.46,41.85,35.36,26.8,21.82,22.1,24.59,22.93,20.44,18.23,18.92,18.37,25.41,23.32,23.46,32.1,55.14,63.37,65.71,57.2,57.34,66.67,75.99,77.91,75.86,89.8,88.3,88.71,90.88,88.57,81.63,81.22,86.94,80.41,67.76,71.7,63.4,35.33,58.83,56.79,56.52,67.8,72.01,84.38,79.35,71.74,81.93,77.45,81.52,88.18,81.11,89.95,86.28,69.97,78.4,49.59,52.72,71.74,39.95,46.6,38.18,45.05,44.23,23.47,22.12,15.06,5.97,5.02,1.09,0.95,1.63,3.39,6.52,3.12,2.72,1.36,0.82,0.14,1.22,0.82,0,0.14,0.27,0.14,1.22,2.85,4.48,6.25,10.34,18.1,24.22,26.26,34.42,45.71,47.21,42.99,41.77,40.27,37.28,28.84,13.06
"Oceanview",53.09,50.33,41.2,40.01,33.09,20.08,9.38,10.12,20.5,5.24,4.73,3.6,0.93,0.19,0.19,0.25,0.32,0.53,0.42,0.38,0.28,0.87,3.22,2.69,3.32,3.77,4.59,1.76,1.59,0.76,0.34,0.34,0.32,0.42,0.4,0.19,0.11,0.04,0.13,0.08,0.06,0.3,0.08,0.15,0.13,0,0,0,0.06,0.08,2.49,11.42,10.62,4.62,5,2.26,19.76,37.13,10.7,5.88,2.74,1.43,0.86,0.36,0.25,0.51,0.56,0.84,0.63,0.63,0.9,1.46,0.83,3.54,6.74,9.17,5.42,2.02,2.78,1.11,0.69,0.63,0.69,0.62,0.83,0.62,0.42,0.49,0.56,0.62,0.76,1.25,0.83,0.56,0.28,1.17,0.55,0.41,0.9,1.17,0.69,0.69,0.34,0.41,0.55,2.96,8.61,3.99,11.07,27.92,31.29,34.94,42.23,55.3,56.81,62.38,64.92,42.92,44.09,49.49,41.4,32.08,25.09,20.08,21.8,28.58,21.04,19.47,27.35,21.8,43.73,60.75,70.99,86.42,93.99,97.61,98.16,97.61,98.29,99.25,99.45,99.59,99.45,98.71,97.69,96.8,97.35,96.26,95.58,95.85,95.65,89.25,72.65,71.5,67.82,36.17,66.35,62.41,49.97,58.6,65.94,70.22,67.03,51.73,70.77,65.06,71.38,74.98,64.24,74.44,71.31,59.55,72.81,67.71,80.83,93.95,83.62,90.07,83.28,91.24,88.32,70.26,69.79,62.59,42.5,37.2,14.53,6.92,4.83,3.67,12.06,2.18,1.43,1.02,0.75,0.48,0.55,0.27,0.07,0.14,0.27,0.41,0.55,0.89,1.09,1.85,0.62,0.82,1.16,2.53,2.94,4.66,5,4.18,3.49,4.04,4.45,3.63,0.89
"North Beach",42.94,32.68,21.57,9.07,5.41,4.57,3.23,3.87,7.1,6.32,11.38,12.85,6.11,4.72,8.33,6.18,6.78,11.48,8.84,9.99,6.16,6.29,8,7.23,8.93,8.52,6.34,7.5,8.32,7.98,10.29,6.95,6.07,4.16,2.59,3.48,2.45,1.91,3.27,4.57,3.68,5.25,6.27,7.7,5.18,4.29,3.95,1.84,6.13,3.61,12.93,25.66,41.66,49.83,54.94,53.51,80.67,89.86,88.77,89.11,88.85,90.47,70.71,52.36,45.96,52.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
