"","1996-04-01","1996-05-01","1996-06-01","1996-07-01","1996-08-01","1996-09-01","1996-10-01","1996-11-01","1996-12-01","1997-01-01","1997-02-01","1997-03-01","1997-04-01","1997-05-01","1997-06-01","1997-07-01","1997-08-01","1997-09-01","1997-10-01","1997-11-01","1997-12-01","1998-01-01","1998-02-01","1998-03-01","1998-04-01","1998-05-01","1998-06-01","1998-07-01","1998-08-01","1998-09-01","1998-10-01","1998-11-01","1998-12-01","1999-01-01","1999-02-01","1999-03-01","1999-04-01","1999-05-01","1999-06-01","1999-07-01","1999-08-01","1999-09-01","1999-10-01","1999-11-01","1999-12-01","2000-01-01","2000-02-01","2000-03-01","2000-04-01","2000-05-01","2000-06-01","2000-07-01","2000-08-01","2000-09-01","2000-10-01","2000-11-01","2000-12-01","2001-01-01","2001-02-01","2001-03-01","2001-04-01","2001-05-01","2001-06-01","2001-07-01","2001-08-01","2001-09-01","2001-10-01","2001-11-01","2001-12-01","2002-01-01","2002-02-01","2002-03-01","2002-04-01","2002-05-01","2002-06-01","2002-07-01","2002-08-01","2002-09-01","2002-10-01","2002-11-01","2002-12-01","2003-01-01","2003-02-01","2003-03-01","2003-04-01","2003-05-01","2003-06-01","2003-07-01","2003-08-01","2003-09-01","2003-10-01","2003-11-01","2003-12-01","2004-01-01","2004-02-01","2004-03-01","2004-04-01","2004-05-01","2004-06-01","2004-07-01","2004-08-01","2004-09-01","2004-10-01","2004-11-01","2004-12-01","2005-01-01","2005-02-01","2005-03-01","2005-04-01","2005-05-01","2005-06-01","2005-07-01","2005-08-01","2005-09-01","2005-10-01","2005-11-01","2005-12-01","2006-01-01","2006-02-01","2006-03-01","2006-04-01","2006-05-01","2006-06-01","2006-07-01","2006-08-01","2006-09-01","2006-10-01","2006-11-01","2006-12-01","2007-01-01","2007-02-01","2007-03-01","2007-04-01","2007-05-01","2007-06-01","2007-07-01","2007-08-01","2007-09-01","2007-10-01","2007-11-01","2007-12-01","2008-01-01","2008-02-01","2008-03-01","2008-04-01","2008-05-01","2008-06-01","2008-07-01","2008-08-01","2008-09-01","2008-10-01","2008-11-01","2008-12-01","2009-01-01","2009-02-01","2009-03-01","2009-04-01","2009-05-01","2009-06-01","2009-07-01","2009-08-01","2009-09-01","2009-10-01","2009-11-01","2009-12-01","2010-01-01","2010-02-01","2010-03-01","2010-04-01","2010-05-01","2010-06-01","2010-07-01","2010-08-01","2010-09-01","2010-10-01","2010-11-01","2010-12-01","2011-01-01","2011-02-01","2011-03-01","2011-04-01","2011-05-01","2011-06-01","2011-07-01","2011-08-01","2011-09-01","2011-10-01","2011-11-01","2011-12-01","2012-01-01","2012-02-01","2012-03-01","2012-04-01","2012-05-01","2012-06-01","2012-07-01","2012-08-01","2012-09-01","2012-10-01","2012-11-01","2012-12-01","2013-01-01","2013-02-01","2013-03-01","2013-04-01","2013-05-01","2013-06-01","2013-07-01","2013-08-01","2013-09-01","2013-10-01","2013-11-01","2013-12-01","2014-01-01","2014-02-01","2014-03-01","2014-04-01","2014-05-01","2014-06-01","2014-07-01","2014-08-01","2014-09-01","2014-10-01","2014-11-01","2014-12-01","2015-01-01","2015-02-01","2015-03-01","2015-04-01"
"Inner Sunset",301400,303700,308400,312000,314400,316400,320200,326100,330700,334700,339300,343100,346200,349600,351100,350800,351900,355200,357400,357800,359300,364400,369100,371200,373000,377600,383800,391400,398100,404600,412100,419300,426900,435000,441400,446000,452900,458700,463500,467500,470400,475300,484400,494500,506100,522100,538900,553500,566400,579700,595300,613400,627100,629300,626000,625900,626400,622800,615000,610100,609600,608200,600900,594100,594700,601400,607300,612300,615600,617800,623500,630500,632300,633500,639700,651500,665000,675100,679200,679500,681400,683500,681400,680000,682500,684300,688000,693100,696500,699300,703900,712300,724400,738400,753800,769800,783600,803100,826900,845200,855300,865000,876400,888800,900700,914300,930200,945300,959100,965000,962600,964400,970300,976600,985700,991800,985400,971700,959600,950700,941400,930300,915900,898200,888400,885300,880000,870200,865100,865600,874400,888500,909500,937500,963900,978800,983200,986300,993000,1000300,1002500,1004000,999200,983700,965200,945200,922600,902300,889500,879100,872300,868200,865300,860500,854800,848800,842100,839000,843000,853600,861600,866300,870900,883700,900200,914800,924300,927200,925200,920200,910700,898400,891800,890800,886600,875600,866300,861200,856300,852500,852300,855000,858400,861700,863900,861000,853400,848500,848300,849000,850600,856300,865600,874500,883200,895100,910200,927700,947800,967300,982300,995600,1010700,1023200,1032600,1044100,1065300,1088700,1104300,1110700,1113000,1110100,1113700,1124300,1131200,1138200,1149400,1165100,1187700,1209700,1220400,1226500,1235300,1249200,1260500,1268500,1283800,1316900,1350200
"Outer Parkside",246000,242900,241900,241800,242300,242800,243600,245400,247600,249300,250300,251300,253100,256200,260200,264800,268700,272000,274900,277400,279600,281600,283500,285800,287900,289900,292200,292800,292700,293700,294800,295200,296400,299500,303800,307800,311300,315100,318700,323100,328400,335300,344400,355400,364800,374100,382700,391300,400200,408400,416700,427100,435500,439200,440300,440800,441700,441300,441000,442200,443100,443100,444200,444300,443500,444300,445400,444800,443500,441900,441900,445000,450400,456500,463300,470400,477800,483600,488200,493100,498100,502600,505600,507700,511300,516900,522600,529000,538200,547200,554400,564000,579400,595700,610400,625000,639300,649300,652500,653300,654400,658500,666500,675400,682100,690700,702400,712000,716900,720000,723500,727300,731200,737100,742300,745800,746500,745500,742400,739100,739100,741500,741900,739600,737700,735000,731800,727900,726300,728800,733000,736900,740400,743500,748800,757400,763800,766400,765400,759600,751300,742800,733600,724100,715000,706700,697000,685300,674700,666700,662200,662900,663200,659600,655700,652300,647100,642900,643400,647400,651000,652400,655400,661000,665300,668200,670700,670900,669000,667500,666200,663500,661700,661300,658400,653100,650100,648300,645100,642600,642800,643500,642700,641000,638500,635000,631200,627100,624300,623800,624700,626400,631400,639700,650000,660300,671100,683900,695500,701900,707100,715300,723800,728900,735000,744000,754800,764900,774000,783200,796000,809000,818200,822200,826300,832300,841500,850100,855100,855300,853700,850200,849000,854000,862100,870800,882200,900000,917200
"Russian Hill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,735000,761100,771500,777800,780100,796300,824300,848300,855900,857600,861000,870100,877600,884000,899900,919100,932500,954000,985500,998900,999900,1006800,1011900,1021900,1048300,1080600,1105600,1126700,1150800,1179600,1195700,1201300,1211600,1228400,1240600,1273200,1310800,1310900,1284100,1276300,1298200,1323500,1346300,1370700,1387400,1382300,1387800,1390600,1383000,1396500,1438000,1482500,1526900,1569700,1599800,1611500,1619600,1639400,1682900,1717500,1747100,1780400,1808400,1811800,1804100,1789300,1773700,1768500,1769200,1782800,1797600,1783200,1732300,1694800,1684000,1670900,1644300,1627000,1602200,1579000,1563800,1555200,1528400,1508400,1511900,1524100,1526400,1540700,1569300,1601300,1633300,1654800,1661600,1652300,1640100,1640700,1641800,1629000,1612700,1587600,1553000,1525900,1527500,1545800,1568200,1582900,1592000,1591700,1597500,1603900,1614500,1623900,1637500,1640800,1644700,1652700,1673400,1693900,1717600,1737500,1757800,1771200,1777100,1772400,1768400,1768900,1782000,1794100,1775800,1754300,1750800,1746000,1732000,1734900,1759200,1800300,1821500,1817700,1768900,1707900,1685600,1696300,1685400,1691200,1711600,1714200,1701500,1691200,1671600,1670100,1682900,1671000,1633300,1609100,1606200,1609700,1603800,1596000,1587700,1593700,1614800,1624400,1613200,1607400,1599000,1594300,1592700,1581100,1581800,1597400,1601400,1600300,1607100,1598400,1597500,1614800,1658900,1667500,1639300,1614900,1631300,1662400,1700000,1720400,1738400,1763200,1793700,1825200,1839200,1847900,1885400,1942900,1956200,1930600,1892800,1862900,1851200,1889500,1945800,2020700,2108600,2214900,2311000,2367500,2369400,2369300,2380200,2388600,2407800,2437200,2476100,2514600,2546700
"Hayes Valley",320300,319700,323900,323100,320700,317700,316800,318400,320700,323800,327700,332300,334700,335600,337200,342500,345000,344200,343300,343400,343600,348100,354800,358600,361500,367800,373300,377100,382300,388400,392900,398000,406200,416700,424600,429600,436800,448200,457500,465600,475500,489400,507100,527100,546500,568800,587800,609900,636000,655700,666800,677600,687200,702900,721200,730300,733100,732400,733800,736700,728400,717900,712800,707100,701800,698400,686700,674500,674400,685600,694300,688600,683800,695900,712700,728600,743300,747000,741800,747300,754100,752100,743500,741800,749500,750300,752000,761900,771300,772900,782500,797600,815400,825000,831200,833000,835100,840100,844300,846900,852700,862800,870300,874700,873600,878000,888000,906900,922700,930600,932200,934800,936700,946700,953900,940200,917400,904100,897000,889100,883800,879500,879500,881300,884000,885500,888700,889400,893900,903500,919300,941800,963100,974200,979700,985700,991500,995900,999200,1004600,1008500,1014700,1020400,1014900,1010400,1017700,1018700,1004500,986900,970700,968200,977300,975800,950600,928900,915500,894800,869800,853800,849000,850500,851700,852200,861900,874300,882600,886800,885800,881000,881500,887400,888100,883600,883400,891600,896400,897000,898700,897600,894100,894900,899400,901600,899500,893500,885400,875600,871900,877900,887200,891100,895300,906200,924500,940000,954200,975900,1001700,1019300,1031000,1044400,1055800,1070200,1082100,1093000,1100100,1114500,1141300,1174900,1200200,1204800,1198200,1204400,1230300,1253500,1281800,1317400,1347300,1365700,1376100,1377300,1375800,1377700,1383900,1403100,1432300,1450500,1468300,1489800
"Marina",604500,611300,620300,632400,640600,641600,639800,639300,642200,649700,661500,673200,679400,680800,689100,707100,723500,731200,737900,745600,752500,762200,780100,798900,811300,821800,830400,839300,848000,856400,863300,872800,887200,907500,924400,935900,951000,967900,983000,1002200,1034200,1080900,1132600,1172900,1186600,1201700,1224400,1248800,1267300,1296600,1320700,1337100,1342500,1340900,1327100,1329100,1345500,1340000,1329500,1344800,1360500,1355300,1355000,1362600,1365200,1364700,1387900,1426200,1468700,1513000,1545500,1546300,1552500,1585900,1625100,1645900,1670900,1702300,1715100,1718700,1719400,1708700,1693100,1679000,1660600,1648900,1646900,1636300,1615200,1601200,1598600,1586700,1581500,1590100,1615200,1656800,1704300,1718700,1706000,1696900,1709900,1726200,1739400,1739400,1745300,1775700,1815700,1838300,1860600,1882900,1893900,1908200,1922000,1926300,1924100,1926600,1927400,1924700,1909400,1891300,1879600,1885800,1907800,1930900,1946800,1966000,1986000,2016100,2043300,2051200,2052100,2074100,2094300,2095400,2097600,2113800,2123400,2122400,2111600,2080200,2047600,2037400,2032800,2020700,2009300,2008200,2007200,1994300,1984900,1986900,1999100,2024800,2033600,2006200,1971100,1943400,1913700,1879800,1840200,1818400,1811100,1805500,1812600,1830600,1838900,1849100,1866200,1859300,1829900,1819100,1826600,1822000,1809300,1796700,1774000,1753800,1754400,1756600,1744800,1741100,1755100,1774000,1787700,1790600,1779500,1769700,1759800,1743200,1732100,1741600,1762700,1781200,1801600,1818800,1834400,1854100,1901000,1953200,1999400,2031400,2055800,2071500,2094400,2130200,2174900,2230400,2295100,2359300,2402900,2425400,2448700,2480900,2518900,2557200,2606500,2663000,2720900,2759800,2787800,2824100,2837400,2828200,2828900,2854100,2888700,2928400,2965300,2995100,3016500
"Crocker Amazon",214900,214500,214000,215000,216800,217400,217400,218100,219200,220800,222600,224600,226700,229400,231900,234400,237500,241200,245400,249100,252500,254800,256000,256600,257300,257500,257500,258500,259500,259800,260000,259100,258200,259800,262900,264400,263700,265000,269500,275700,280200,285300,291200,298500,307900,318500,327000,335000,343400,351500,357900,361600,363200,365500,368500,371500,372900,370700,369600,371700,374100,373900,373600,372600,373800,378800,385700,390000,391600,393700,397900,401300,405700,413700,424700,435000,442700,445000,446600,451700,456900,458700,461000,464900,467800,469400,471200,475400,483700,493400,500800,506500,515100,525600,533400,541400,554300,567300,574000,575400,574800,576300,580500,587500,597100,609800,622500,632100,636700,641000,646900,656800,669700,681400,689100,695700,702100,707300,711900,716500,721000,724900,726600,727200,727500,726400,722600,716800,712400,711600,713000,717500,725800,733500,740000,746800,749600,747200,743400,737100,725000,712000,701500,688900,672300,655500,639500,621500,605000,594300,589200,586600,581600,571800,562000,554600,546600,538600,534800,534600,536700,538000,538400,539800,544500,550900,554900,554800,553000,553100,552100,548800,543200,538700,536900,536000,534300,532200,528200,522900,521300,518900,515800,514900,515600,514200,512300,508500,507100,510000,514500,518600,523600,529600,536200,544000,552000,560300,567900,576100,582100,586300,590600,595400,601500,612800,628300,642500,653100,662900,670500,675400,680000,684800,689900,697700,708800,720500,728700,732200,736400,739500,743200,749600,756900,763500,774500,792200,808800
"South Beach",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1548300,1595200,1626600,1621400,1618200,1645600,1624300,1581100,1575400,1598900,1622400,1662100,1667200,1649300,1642300,1648800,1646600,1646800,1652700,1661000,1653900,1636800,1604600,1571300,1566200,1597400,1618300,1613700,1601900,1604400,1625100,1623400,1588500,1553200,1541100,1531000,1516300,1495800,1479800,1475900,1477500,1473200,1481200,1480000,1455500,1429800,1418200,1404400,1384100,1359700,1347700,1351300,1367100,1384400,1390000,1387600,1392600,1406500,1422800,1429700,1432300,1440200,1461300,1491300,1500800,1484000,1476200,1483400,1500100,1530000,1576100,1641800,1690400,1701000,1718000,1769400,1816700,1842500,1867800,1877400,1880400,1909600,1973400,2026500,2080500,2132100,2160400,2155300,2151500,2164000,2174900,2198400,2243800,2261700,2242100,2203000,2189700,2204100,2207400,2178800,2161300,2159800,2170200,2195700,2223300
"Lower Pacific Heights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,448700,450000,445200,436200,433200,443500,459600,470800,477800,481100,486100,495000,504500,514700,526700,543000,555700,559300,556200,556400,560900,572700,587600,596700,598400,600000,608900,618100,625500,637600,665800,693400,716200,737900,757900,773200,805600,844600,874400,901400,940300,983900,1022400,1044500,1055400,1068200,1082800,1096200,1116100,1132600,1138700,1146600,1160400,1172600,1189400,1207500,1222900,1245200,1295500,1363200,1393500,1374600,1349500,1338900,1324400,1303200,1276000,1270300,1275200,1251200,1187000,1130400,1098800,1081700,1061300,1043600,1046200,1056200,1044300,1029700,1033800,1056000,1086600,1126000,1146100,1153400,1184200,1240000,1264200,1249500,1240400,1252100,1266500,1262400,1236300,1201300,1190100,1209100,1226700,1224400,1214800,1216600,1233500,1248800,1253600,1269700,1310600,1372200,1420300,1435900,1447800,1456700,1445300,1434000,1440900,1443200,1440400,1424000,1404600,1378300,1373200,1398600,1417800,1418200,1440700,1479500,1492400,1480800,1468900,1459800,1457300,1466900,1469300,1441400,1405300,1382400,1364800,1339800,1318100,1304600,1288700,1293800,1299300,1266200,1219900,1191800,1170700,1155700,1147800,1143200,1147200,1160200,1174200,1183600,1188600,1194500,1198700,1204500,1202900,1189800,1177100,1178200,1179200,1172400,1162500,1156300,1153300,1149900,1144400,1147200,1165700,1185100,1201800,1212600,1211900,1198800,1184800,1173700,1168400,1172700,1182900,1191400,1198600,1209700,1219000,1227300,1243600,1271800,1302600,1323000,1340500,1359400,1381000,1392600,1408200,1442700,1494700,1544700,1587400,1613200,1628400,1641500,1653300,1670300,1692200,1712900,1732700,1750100,1764300,1772700,1776300,1790600,1819200,1842100,1852100,1873700,1906500,1945200,1979900
"Eureka Valley - Dolores Heights - Castro",407400,413600,413400,411900,411000,409400,408800,410800,416400,423300,428400,430100,430100,433900,444300,457000,463600,466600,473100,481500,488300,497500,508500,517100,523700,530200,539300,547000,552600,558100,567300,576600,583400,587400,592900,595900,593900,599100,614100,631600,648200,666100,681900,703500,734900,766600,793100,822200,851800,872800,888000,899000,913100,933200,960100,981100,988900,981900,973100,965400,951700,931800,912400,906700,912600,917700,910800,895600,883500,892900,905600,902800,904300,928200,951400,969700,984700,989400,979400,970200,962700,953300,946000,940300,933700,923500,914800,909300,908600,913800,921800,935900,958400,981600,996900,1020300,1053700,1084600,1103900,1112700,1110800,1109200,1123900,1141500,1149300,1161400,1187200,1212200,1223800,1225600,1225500,1234800,1252200,1272000,1280400,1279700,1271300,1255900,1245700,1242100,1241700,1242200,1243800,1238200,1237700,1241100,1247000,1248100,1250700,1256400,1270100,1289600,1312500,1335100,1361700,1382400,1386400,1378800,1371300,1368600,1373700,1382200,1372200,1348500,1335000,1331500,1320100,1306700,1298900,1298300,1301000,1303600,1300900,1290000,1276100,1261300,1242000,1220700,1208500,1204400,1197500,1184500,1172200,1168900,1174700,1180500,1183100,1184400,1179700,1172500,1167800,1162600,1156500,1154400,1160800,1172100,1187300,1198200,1201600,1196700,1195200,1200800,1211500,1219400,1232200,1250100,1266700,1282500,1294400,1305300,1324100,1348800,1370800,1392900,1415200,1438700,1463700,1488500,1508600,1519800,1523400,1531700,1545500,1555400,1566600,1587800,1614300,1644100,1671400,1691700,1709400,1726600,1740000,1759500,1778500,1802700,1837700,1868200,1885800,1901400,1916100,1924900,1926000,1918000,1906600,1902200,1923000,1976700,2029500
"Western Addition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,574600,578600,572600,571100,576900,588100,596900,601000,601500,607100,615400,618800,612900,613300,618800,626700,636800,634200,616200,601300,600300,608800,619500,624300,629100,637100,646600,655000,660400,662500,667700,678300,684800,685800,684900,688900,695900,704200,713500,723000,726900,727500,726300,727500,738800,759900,784600,800100,805400,801400,782700,755600,742500,737700,735200,735700,736100,725800,712400,712400,723000,735500,750400,767800,777900,783300,782800,778900,775600,763200,743700,728300,718300,706900,702300,701200,699000,696300,698400,699200,695000,696100,695100,680800,659200,643100,629300,618400,609000,604400,605500,607300,612800,620800,628800,634600,637400,637500,638200,637400,636100,635900,631800,628500,628900,630900,632200,633500,633700,631200,626700,623900,619300,611600,607500,603200,596000,594400,599400,602400,603900,607000,617400,632800,646500,656200,668000,679900,689800,696900,702900,710500,716200,719100,727400,746800,762800,772900,781800,788700,784600,774200,767000,769400,779000,782900,778500,775900,780800,783900,784400,783300,780400,777500,780100,791700,813600,845400,875600
"Potrero Hill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,304800,306300,307800,313600,319400,324700,329700,334400,337900,342500,349600,359500,368000,374200,378100,382000,388600,394500,398000,400900,404700,408200,412400,414400,413600,413100,416100,422000,429100,437800,446800,457300,471400,488000,505800,527800,555200,579800,594700,602900,619100,646000,670200,683000,691900,698600,701400,702900,705200,704600,697200,686600,672100,650100,635600,636500,637600,629600,618300,606400,591600,576400,567900,571300,578600,588500,600300,606100,604400,604200,604000,603700,607100,612800,616800,621700,630000,641700,649800,651900,655600,660400,668000,679700,691500,702600,718900,731900,736400,734100,730900,735300,747200,763600,780600,794600,808500,824400,838500,846300,849100,851700,858000,864300,870900,878900,883600,887800,893000,894100,890900,893200,901200,904700,902700,896900,888600,877200,871400,872700,878200,884900,896600,913500,930000,944500,955400,964900,974000,979300,980600,983400,985300,983500,973700,951600,925700,907400,895100,887200,883400,884400,881800,871700,861100,857100,853500,852200,857300,865500,870300,874400,879500,884500,889100,894600,900200,901700,898400,889400,879300,869500,864400,861200,855100,847100,845200,845500,838500,826400,824200,835000,845600,849100,853900,860800,866200,869500,873800,875000,870200,864200,862800,865700,870400,877400,883600,893700,911200,936400,959000,977500,999400,1027600,1051600,1073900,1101300,1131600,1161700,1185700,1200000,1208200,1216500,1226800,1241600,1266600,1299200,1326200,1340700,1353700,1362900,1361400,1359800,1366800,1373600,1379700,1395700,1419100,1439300
"Outer Mission",217300,215200,215300,215100,213800,212600,212000,212000,213300,215500,217200,219900,222700,224800,226600,230200,234300,238500,242100,244300,244900,245500,247400,248800,248700,248200,248500,249700,251400,252800,254000,256700,260500,264200,265700,266500,267900,270400,273700,278100,282600,287200,292900,301200,311600,320400,327400,334300,342800,352500,360300,365900,370800,373800,373600,372300,372700,374200,376800,380400,383400,382800,383100,385300,387800,392100,398100,401300,402300,405000,411400,420200,429700,440100,452600,466500,479700,488000,492900,498300,502300,502600,499900,496200,493900,493200,493300,493500,497200,505000,515100,524500,534000,543400,552500,563200,576500,589500,596200,598200,597300,598800,605300,615000,624700,638500,652500,660900,664900,670700,677900,685500,694400,700800,702000,703600,707000,705800,703700,706700,712500,717800,719900,718300,716100,716400,717100,715500,712700,714600,719100,725000,733700,740100,740600,741700,742600,737900,730900,722900,710900,696200,686200,674200,655900,639300,628300,615400,601300,592500,588500,585100,583300,583000,581100,575600,566600,555700,550900,554200,559500,561000,558500,556500,558200,562400,564500,566100,568600,572200,573300,570100,564300,561100,561600,562000,561100,558300,552500,546000,542800,540000,537000,537100,539200,538200,535800,535100,535900,535800,536300,536800,539900,544700,549200,553600,558600,567300,577900,586300,589900,591800,592900,598600,609600,624900,644500,663600,678400,687600,694600,699800,704300,710900,719800,727000,733500,741600,745700,745700,750000,756100,760000,766600,776200,785900,799100,818400,835800
"North Panhandle",336300,342400,347300,352600,354900,350600,345700,345900,347100,348700,354200,359400,358500,357800,360700,363400,363500,363300,364700,367400,371600,378500,386400,392100,393500,392400,392500,395000,396700,399700,406200,412100,417800,428300,440100,447600,457800,468200,471700,477300,493900,514600,534000,553900,567500,584100,605900,622900,627700,629500,632600,644900,657600,659200,652400,648600,643600,637200,634800,641100,645700,656500,667100,664600,658800,664000,669400,670300,686300,709000,714200,698100,696700,718800,750400,773000,794100,807100,803100,797000,802300,803500,796000,800900,813100,805900,794100,792000,789100,785900,797000,815300,830500,834000,837300,845100,852600,858200,861900,859900,856200,860600,875100,887200,885800,884500,894300,914300,928400,932300,933200,942200,951800,959800,963500,957600,943100,933600,931900,925800,919700,920600,920700,920700,925900,934000,941100,947000,950000,966000,988500,1003300,1011100,1018300,1022000,1023500,1023800,1020100,1006300,992200,988000,992100,994700,994900,993800,993500,994800,991200,981000,969600,969200,974300,969300,946900,922200,898700,873900,852900,839500,831700,830900,832300,834300,837100,842600,848400,853200,851300,843200,837400,839700,844600,845300,842600,843200,852100,861600,859300,850500,847200,854400,865900,877400,883200,881700,876900,873200,873000,883900,900800,911800,921600,936200,951600,960500,962200,969800,989100,1007700,1020900,1034500,1044400,1052800,1063500,1082700,1101100,1118400,1138200,1168700,1197000,1210700,1207200,1208900,1226300,1252900,1287000,1321300,1339100,1344400,1359600,1373000,1374400,1374200,1383800,1391300,1398100,1405500,1426100,1449700
"Haight-Ashbury",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,343900,345600,345900,348100,349000,354000,361700,367100,370000,374000,378600,383000,385400,387100,390200,391400,393400,400200,406600,410600,419100,430600,441100,452200,463800,473300,475700,478000,487000,502700,522200,545300,565100,577200,586000,600300,620600,640300,655700,664100,675300,696300,713800,720100,721700,727100,728500,726700,731900,746200,748500,745900,737100,722300,713000,716400,715400,709300,714700,731500,739800,728000,731000,760900,793100,812200,837400,861200,874900,879300,880600,877500,879900,888600,899200,896700,901000,903600,890400,870100,877100,915100,962700,988900,992400,992500,989000,999400,1005100,995800,983000,983300,976100,962700,940900,929400,935700,951300,955000,948100,942400,956600,979900,1000000,1009100,1002600,992500,990600,985800,982700,995300,995600,977000,961300,948600,932200,921600,914800,909600,910000,918800,932600,949500,971100,998700,1016700,1024100,1033300,1049000,1061400,1067400,1071300,1074600,1068100,1054200,1045300,1040900,1035500,1033500,1033700,1035500,1041100,1038600,1023100,1005500,985000,956500,931700,918600,910500,903500,896000,889500,886100,897700,915000,924900,931700,941300,944200,941600,939200,939000,938500,934800,928900,926000,918500,904700,893600,889000,886000,885100,889600,896900,903100,904400,906500,912900,921800,934000,945000,956000,970600,985200,992900,1005300,1027100,1049500,1064500,1072900,1087000,1105100,1118300,1137800,1172000,1208400,1237200,1259000,1273700,1291500,1312500,1322900,1326900,1333900,1351200,1373000,1394100,1404600,1421200,1435300,1436600,1432700,1438800,1448600,1463900,1485400,1516800,1547100
"Mission Terrace",219700,219500,219300,219700,220600,221500,222600,224100,225300,226500,228000,229700,231900,234300,236700,239600,242600,245500,249700,254600,258800,262700,266300,269500,271200,271500,271200,272100,274200,276400,278500,281500,284600,286100,286400,286900,289000,293900,301000,308700,315900,323400,331500,340700,350200,360500,370700,380700,390000,399600,407600,412800,415400,417700,418700,417300,416100,415600,417900,422200,424200,421000,417700,415900,414700,414100,415000,415700,417200,422500,428800,431200,434600,443500,456700,469400,481000,490800,498500,504500,508500,510400,510100,511300,513400,515100,514100,514000,517300,520700,523800,530400,539400,546800,552900,561700,575400,587700,595000,601300,608600,617500,628000,638700,648200,659300,672100,682100,686600,691200,699100,707700,715200,722900,727700,727900,726900,727000,729600,733600,736300,738900,740300,738600,736700,738700,742200,747000,753600,759300,762900,766600,771800,775300,779900,786100,789400,787000,782600,775300,765100,754600,743600,732300,722100,712400,701700,692000,682600,669500,656300,647400,643100,638900,635000,628500,620600,612700,607000,601800,596300,591400,589400,591300,595200,599300,602900,606300,608200,610000,611100,610500,608800,608400,608400,607000,603100,598500,592000,586300,584000,582900,578200,574700,576600,580600,582600,583900,587000,592200,597700,599400,600100,603400,610800,620400,629500,638700,649300,657100,661000,665500,671100,674600,679700,690900,705800,717500,727000,737400,748000,756300,760300,762300,765600,776400,793600,810300,821500,827700,832800,839200,848700,859300,868600,875800,891300,916900,940400
"Ingleside",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,226400,233300,238600,241700,242700,243700,245100,245700,244900,243500,243900,245800,246500,246800,248800,252900,256400,258900,260300,262800,267100,273000,278200,282200,286100,291900,299400,308100,314900,320300,325300,331800,338000,343600,351300,363000,374000,379900,380900,378500,380800,383600,383000,381500,383200,382700,381700,384000,388300,393000,398000,401700,405500,413000,424800,436600,449200,466200,484600,498600,511900,524400,533400,538900,539200,536800,532400,525500,518700,513100,506500,502700,505700,513600,523300,533700,543500,555500,571200,586900,602300,616800,625700,626500,622400,621900,630600,643700,657600,673800,688500,697400,698200,699800,706900,715200,723300,714500,685000,661600,654900,645100,634100,635700,644600,652400,657600,661300,659100,664500,679000,690500,693000,699200,708500,717700,727600,729500,720800,714900,717600,720300,723000,719100,709100,696700,684300,670400,657800,648400,640600,628600,612800,602000,594700,588600,583300,578500,571700,561900,548200,534300,526400,523700,523200,522100,521000,521500,524000,526900,530000,533600,537200,541500,544800,545000,544300,545700,548400,550600,549900,545200,537700,530100,526200,523600,521000,520100,521500,516300,509900,506500,504200,502900,507700,511000,509900,512300,519600,528400,539700,557200,575700,592700,606000,617600,622700,623900,629900,643200,658600,674500,687700,696500,704800,709300,712200,717500,723400,731500,742400,751200,756200,760900,763200,762400,760800,763600,771100,781000,794800,814400,832600
