"","1996-04-01","1996-05-01","1996-06-01","1996-07-01","1996-08-01","1996-09-01","1996-10-01","1996-11-01","1996-12-01","1997-01-01","1997-02-01","1997-03-01","1997-04-01","1997-05-01","1997-06-01","1997-07-01","1997-08-01","1997-09-01","1997-10-01","1997-11-01","1997-12-01","1998-01-01","1998-02-01","1998-03-01","1998-04-01","1998-05-01","1998-06-01","1998-07-01","1998-08-01","1998-09-01","1998-10-01","1998-11-01","1998-12-01","1999-01-01","1999-02-01","1999-03-01","1999-04-01","1999-05-01","1999-06-01","1999-07-01","1999-08-01","1999-09-01","1999-10-01","1999-11-01","1999-12-01","2000-01-01","2000-02-01","2000-03-01","2000-04-01","2000-05-01","2000-06-01","2000-07-01","2000-08-01","2000-09-01","2000-10-01","2000-11-01","2000-12-01","2001-01-01","2001-02-01","2001-03-01","2001-04-01","2001-05-01","2001-06-01","2001-07-01","2001-08-01","2001-09-01","2001-10-01","2001-11-01","2001-12-01","2002-01-01","2002-02-01","2002-03-01","2002-04-01","2002-05-01","2002-06-01","2002-07-01","2002-08-01","2002-09-01","2002-10-01","2002-11-01","2002-12-01","2003-01-01","2003-02-01","2003-03-01","2003-04-01","2003-05-01","2003-06-01","2003-07-01","2003-08-01","2003-09-01","2003-10-01","2003-11-01","2003-12-01","2004-01-01","2004-02-01","2004-03-01","2004-04-01","2004-05-01","2004-06-01","2004-07-01","2004-08-01","2004-09-01","2004-10-01","2004-11-01","2004-12-01","2005-01-01","2005-02-01","2005-03-01","2005-04-01","2005-05-01","2005-06-01","2005-07-01","2005-08-01","2005-09-01","2005-10-01","2005-11-01","2005-12-01","2006-01-01","2006-02-01","2006-03-01","2006-04-01","2006-05-01","2006-06-01","2006-07-01","2006-08-01","2006-09-01","2006-10-01","2006-11-01","2006-12-01","2007-01-01","2007-02-01","2007-03-01","2007-04-01","2007-05-01","2007-06-01","2007-07-01","2007-08-01","2007-09-01","2007-10-01","2007-11-01","2007-12-01","2008-01-01","2008-02-01","2008-03-01","2008-04-01","2008-05-01","2008-06-01","2008-07-01","2008-08-01","2008-09-01","2008-10-01","2008-11-01","2008-12-01","2009-01-01","2009-02-01","2009-03-01","2009-04-01","2009-05-01","2009-06-01","2009-07-01","2009-08-01","2009-09-01","2009-10-01","2009-11-01","2009-12-01","2010-01-01","2010-02-01","2010-03-01","2010-04-01","2010-05-01","2010-06-01","2010-07-01","2010-08-01","2010-09-01","2010-10-01","2010-11-01","2010-12-01","2011-01-01","2011-02-01","2011-03-01","2011-04-01","2011-05-01","2011-06-01","2011-07-01","2011-08-01","2011-09-01","2011-10-01","2011-11-01","2011-12-01","2012-01-01","2012-02-01","2012-03-01","2012-04-01","2012-05-01","2012-06-01","2012-07-01","2012-08-01","2012-09-01","2012-10-01","2012-11-01","2012-12-01","2013-01-01","2013-02-01","2013-03-01","2013-04-01","2013-05-01","2013-06-01","2013-07-01","2013-08-01","2013-09-01","2013-10-01","2013-11-01","2013-12-01","2014-01-01","2014-02-01","2014-03-01","2014-04-01","2014-05-01","2014-06-01","2014-07-01","2014-08-01","2014-09-01","2014-10-01","2014-11-01","2014-12-01","2015-01-01","2015-02-01","2015-03-01","2015-04-01"
"Telegraph Hill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,479100,478000,470700,467100,473800,486400,493800,495800,491900,489100,488300,489300,489900,498400,512200,521100,518700,516400,520000,527500,534100,541200,547000,553400,563200,578300,593500,608900,632000,651000,659100,666000,674100,678400,689900,705600,715500,714100,722000,738300,745100,738500,744700,762300,777600,787500,808000,822200,816600,797800,776700,762000,757900,756300,741300,720100,706800,699700,698900,713500,731900,745000,756700,764700,771400,778000,781400,783800,792500,803600,795500,781900,785900,798300,800300,797600,803200,820000,843900,864200,872700,870700,871400,871700,872100,882700,897000,917300,938800,950800,950000,953200,950600,947500,948500,952200,950400,945800,943500,936900,923600,913700,920000,933600,952100,961500,958500,954100,955000,954900,957600,962000,966800,977400,988800,992700,1001700,1015000,1018000,1016000,1021000,1028700,1035100,1032200,1020600,1010300,1005200,1005300,1008300,1029500,1059000,1071200,1063800,1060100,1055300,1054000,1044700,1017300,990000,965200,929600,891500,870500,861300,861800,865700,865000,862200,868100,879300,880000,871100,871000,883900,897600,906500,909100,904300,900100,894800,885200,874000,864400,856300,850700,846600,843300,843200,846500,851000,855900,861200,866500,875100,886200,896400,908900,925800,943800,960200,974600,991100,1008500,1029200,1065300,1108800,1146600,1192300,1243300,1260300,1247100,1242700,1254800,1257000,1251300,1254300,1268300,1281500,1293000,1294900,1293100,1298100,1321600,1341900,1339300,1328400,1342800,1368700,1380200,1391600,1420700,1464000,1502500
"Lake",445400,451800,465900,484300,499400,502000,497900,494100,495300,500700,512500,528300,541300,542900,541000,540500,544000,552200,567500,581700,594700,608800,628000,648600,671000,692300,706500,712000,717700,720500,724300,733200,747600,764900,781600,785900,791000,804900,824900,855700,890600,921100,953800,995700,1014600,1006200,992500,1002700,1033800,1074600,1113800,1146400,1167700,1194500,1225700,1244200,1253500,1261500,1269600,1279900,1297300,1319000,1334700,1336100,1338400,1353300,1369200,1378800,1397700,1430300,1448500,1450200,1444100,1436800,1429600,1423600,1404900,1376300,1353500,1348900,1339200,1312000,1281700,1260900,1236800,1217100,1213300,1220600,1242900,1272500,1289600,1307000,1351400,1427500,1510500,1565200,1585300,1597600,1602000,1600000,1592700,1581600,1571000,1558700,1543900,1536000,1545300,1568900,1583000,1569000,1546600,1548000,1563500,1580500,1589300,1583200,1566600,1548800,1531500,1513400,1519500,1536400,1543400,1535800,1532400,1521900,1515700,1508700,1506800,1507800,1521000,1542400,1567300,1592000,1631300,1679100,1710900,1723600,1725100,1737300,1769700,1814200,1838100,1843900,1844800,1847700,1838400,1802700,1769000,1778700,1804300,1814300,1778000,1700800,1617200,1559300,1513600,1483600,1466400,1458000,1448600,1436400,1436300,1445100,1455900,1465600,1481800,1495100,1496600,1490000,1487700,1485300,1478200,1469800,1459000,1451500,1447600,1446700,1438400,1425800,1414200,1408600,1401600,1392400,1393200,1400200,1405000,1402800,1406500,1415900,1431000,1435800,1444300,1462800,1476800,1483600,1494100,1504200,1518400,1557400,1602800,1631000,1655200,1698700,1745000,1781600,1819200,1862000,1896700,1920300,1942800,1955000,1964700,1997100,2034400,2062600,2113200,2171400,2224100,2283000,2327300,2328800,2308800,2283000,2272300,2289200,2323700,2365400,2402600
"Lone Mountain",329800,340300,344500,345000,343600,342000,339400,339200,341700,346400,353700,360700,362400,362200,365000,368100,371000,373400,376700,379400,383000,387400,392700,395400,400000,408300,415700,426600,437900,437500,429200,428500,431200,437600,451200,466800,479400,491900,507800,524000,540200,560500,585700,617800,646700,668600,680600,687800,688000,685600,682100,683600,688800,699700,714200,716200,708100,700300,697700,702500,703500,695900,686900,677200,667200,665500,664100,656200,654600,661700,666600,661200,664500,681900,699600,707500,714900,718300,719900,729000,738900,744000,746400,748100,748800,745500,748300,762300,775100,779400,786100,794500,804300,810800,816600,830300,851000,872100,882200,882700,885300,894500,905500,922200,947500,973400,994000,1012300,1018400,1010000,1003900,1011100,1025600,1045400,1056100,1048800,1032300,1021000,1014900,1005400,994000,992000,1000700,1005900,999900,988800,983600,982400,974800,967700,970800,981500,990900,997500,1008000,1023100,1034200,1039700,1035800,1023300,1019200,1027700,1037600,1035700,1028800,1023100,1015300,1004300,999300,995700,998400,1009500,1010900,991000,967700,954200,953400,953500,939000,915600,898100,888200,883300,882500,884000,890600,894700,890400,883600,882700,882000,877200,872700,871600,870800,869100,867000,859700,847000,836300,834900,838200,841900,847400,854200,858700,861700,868500,879800,891800,896300,897400,905200,927400,957000,979700,991000,1000400,1018500,1044100,1071800,1096800,1126400,1161100,1196100,1222700,1246200,1274200,1307400,1332900,1338500,1325900,1313800,1314900,1324900,1328100,1327300,1322400,1318500,1313800,1306700,1294000,1286700,1284800,1283700,1286500,1301600,1339300,1379900
"Oceanview",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,293900,300500,304200,303800,304500,305000,308200,315700,323900,331700,343900,354800,358000,357200,359100,363700,369400,373100,373700,377200,385800,392700,397200,405400,411200,416000,424800,441700,452800,457200,458800,465100,471100,475500,475400,477500,485300,492500,494600,492400,494300,498000,495300,486700,481300,482800,488500,490100,489300,498100,512700,519500,522600,530900,544000,558200,573300,583200,589500,599700,612700,621700,625100,629400,632600,633900,635500,636400,632300,631500,637000,642000,642900,641800,643200,653000,664000,671100,681600,700100,715600,723900,729800,737800,746600,754100,761300,769800,783300,797100,810900,826400,846100,861700,875600,887200,898000,901600,897100,884200,877900,877500,878200,869900,859700,850900,847100,840200,834400,839400,853100,863800,872800,885600,888800,889300,897400,913400,922000,929500,937800,941500,928900,917200,912400,904200,890400,885300,884700,874200,855500,839900,821100,795700,788500,790200,775500,754200,748100,737700,717000,698800,687100,679000,680600,688000,691400,693300,691900,692300,692600,694200,698500,706300,709600,712600,714600,714800,709600,701300,698300,699200,691400,679200,670500,663000,655900,648800,641600,636300,635800,637000,638300,636600,637600,642300,647100,655300,668400,676100,680700,689700,701900,714600,727500,739900,754900,768200,781900,801200,823400,839100,847700,854800,863700,871800,879000,887400,898500,903300,897400,891200,894900,908900,927400,940800,943500,943900,949700,956600,960100,975700,998200
"North Beach",312500,315100,315500,313700,318000,323700,326500,329800,336400,342900,346500,347300,348000,348500,351500,356100,358300,359000,357400,357000,358100,362800,367000,374400,381100,391500,401900,412900,422500,430200,438700,449400,460200,471500,481600,480200,472200,469900,476200,486100,492200,494600,502500,519700,537300,551800,564500,575000,586900,604100,620600,631100,639900,648900,660000,669800,670500,656800,646600,651400,663300,670500,672900,668700,662400,658900,650100,633100,620400,616300,620400,635000,647000,647600,654500,674800,687900,684300,672800,670700,678000,682400,675700,664800,661100,669800,675500,673000,678100,696900,723900,744100,759000,779500,804600,821000,828300,817600,800500,787200,780500,781800,791300,798700,803400,811700,821400,830100,833300,834400,835600,844900,856400,863600,865300,868200,870700,869900,864900,858600,861200,869100,872700,866800,858200,850200,847700,848600,851700,855600,862200,871900,885200,901600,915500,925000,930300,939700,947100,944900,934200,926500,916200,904700,891600,882600,878600,875700,870900,858200,836100,814400,800100,787700,777300,765500,754300,747500,746300,750500,761600,772500,780200,784900,786800,792700,804400,809000,802600,791800,783200,777600,771700,761600,752100,746300,744100,740600,732900,728600,729600,731200,730300,731800,732400,730500,726600,731100,736900,737700,741700,755900,771700,781800,787500,800100,818200,835600,856500,879200,893600,900700,904900,906700,926300,973000,1020400,1027100,1016500,1022800,1039100,1049300,1067500,1089000,1106100,1119500,1120600,1110700,1107200,1109700,1112800,1121700,1141800,1170900,1195100,1215000,1236900,1263700,1287000
"Sunnyside",255900,255800,256300,257400,258900,260500,262000,264200,266400,268300,270500,272600,275200,278600,282300,285500,287800,289300,289700,290600,292700,295600,297300,298300,299600,301600,303400,306300,310500,314100,317700,321100,323300,324700,327800,333000,340200,348700,357100,364200,372600,383000,392300,399500,409200,422600,434700,441200,443700,445100,448900,454900,458400,461500,467300,473900,479100,482400,486100,493000,500200,504600,507100,506200,504000,503800,504400,504100,504900,506800,509500,510700,511800,515100,522700,530700,537100,539200,539200,541000,544000,543300,541000,541900,546600,552400,556700,562300,570900,579900,588700,597800,607000,617400,628100,638800,650100,659400,664000,668500,674700,681700,690600,701000,709600,719600,732900,745000,751200,755900,762400,770200,777000,783700,788300,790000,791000,791300,792000,792900,794000,793000,790300,785300,782200,782700,784200,784400,787300,792200,795000,797700,801900,805600,811700,821700,829600,831500,827500,818500,807700,800700,795000,789400,788600,790500,783700,769600,753600,740900,735400,739900,742800,738600,731600,724800,715100,707600,706500,710800,717100,721800,724600,726200,726200,725900,725900,724400,721900,722100,723000,721400,716900,713300,710600,706500,702400,699900,696600,692000,687900,681800,675500,670000,667500,666500,666200,664700,664000,663500,665500,669700,676300,684400,693900,705000,718200,732000,743800,756700,771300,786200,803900,824500,843700,861500,881500,898200,909900,919900,930300,936700,943000,952300,960600,962500,966800,974500,980200,981000,982800,983800,986200,994300,1007200,1018500,1026800,1041500,1058500
"Lakeshore",260100,265300,269800,278800,288200,288700,286500,288900,291300,294600,302300,310300,315400,319900,324900,328100,329900,333300,338700,341200,340500,340700,342000,341700,342400,344100,344500,345300,348400,349800,350900,353700,357600,363900,370600,374200,376800,380900,384900,390100,398400,410000,421800,434100,451000,466300,470700,472200,482300,498700,513800,521300,519900,522000,530100,534700,534200,531400,531100,532000,523800,506800,495800,489000,486500,485200,479300,474800,476500,480200,486500,501000,516400,532100,546500,561800,574100,585900,598000,608700,612400,611500,611600,612000,617300,628900,641000,649400,657400,661900,664500,669800,680500,696400,712000,720900,723900,719300,712300,707300,706400,712400,727000,743400,755500,764300,773400,783600,792700,803100,815100,825300,829900,827800,817500,804800,797500,797100,793900,789400,786800,790200,793800,799200,807200,817300,827900,836300,837900,836700,842700,849900,854700,857300,865700,879700,892300,896000,899700,901300,894600,884500,874300,865300,861100,857900,843400,825400,809500,800900,792900,788500,795900,809500,816400,816600,817500,814000,807300,800400,798800,799700,800400,801200,803600,807100,811100,816800,820600,823800,827400,828300,826800,825200,821100,815300,811500,807900,802500,794800,785500,779800,779500,780300,780500,783700,788300,790900,789000,784500,779800,775900,774600,775700,777400,784400,800200,815600,828600,842800,856700,866900,877800,887200,899400,916400,933400,940200,941000,941100,944700,946500,945300,947000,959700,976900,993500,1006000,1024600,1046000,1055400,1052900,1058000,1075900,1092500,1103200,1116900,1140000,1159200
"Parnassus - Ashbury",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,449300,455700,456400,465400,478000,488500,496700,505000,516000,528500,538400,548300,557000,566600,579000,590400,599000,609900,620700,627700,633700,640400,647100,656100,664200,666300,664300,673700,690000,707800,726900,751100,770800,790300,813000,841000,874100,905700,923100,935500,958000,987000,1011900,1035100,1060800,1078300,1081300,1079600,1085200,1103400,1116600,1107400,1091000,1077300,1065400,1060400,1062000,1061100,1066600,1080500,1090100,1086800,1084500,1093300,1111800,1129900,1138800,1142600,1147300,1139200,1130400,1130100,1126300,1109600,1103300,1108000,1111000,1115800,1126300,1131400,1133600,1153000,1175100,1187700,1201800,1226700,1251100,1268500,1274200,1276400,1283900,1289800,1293300,1305500,1313800,1315700,1319500,1323900,1315700,1292700,1266000,1261600,1273100,1286700,1297600,1302900,1303800,1304100,1297500,1290100,1296800,1315400,1333200,1332700,1321600,1311000,1300700,1280800,1265300,1261400,1263300,1273200,1291000,1310200,1317200,1300200,1274100,1268600,1274200,1280900,1291000,1306700,1324800,1337400,1342200,1344500,1352400,1371700,1398100,1405300,1398200,1395700,1386800,1360000,1336800,1321500,1299500,1279700,1272400,1266800,1250200,1229500,1212400,1203700,1208500,1221000,1227500,1220500,1208000,1202500,1203200,1200500,1194200,1187800,1186200,1188000,1190100,1188900,1185500,1176200,1170700,1163000,1154400,1155500,1173400,1205100,1245700,1282800,1309100,1328700,1345300,1364400,1390400,1420100,1448700,1478600,1512800,1544400,1565700,1578000,1584700,1594200,1608100,1617900,1625800,1644600,1669600,1690600,1710500,1726400,1737400,1742000,1748900,1763200,1777300,1800200,1829000,1848200,1871200,1907600,1928900,1929800,1925100,1922300,1923000,1927800,1941000,1984500,2036900
"Yerba Buena",285200,288900,285000,281400,282100,284200,284800,285400,288700,295800,301700,306500,312500,317300,319500,323100,326300,328900,332300,338200,344000,348400,357200,370600,376900,376200,380400,385200,388800,391700,391400,389800,395100,403000,406900,408200,410600,417800,429100,442500,456100,468900,486300,509000,529700,544900,559700,569200,584500,608500,635900,654000,663600,668400,683600,703800,720000,724600,723700,724800,725600,714500,702800,701000,704900,705300,695500,669700,638000,623500,619100,609800,598400,597100,597000,602200,607100,603200,595400,592700,586600,578500,576000,578300,578600,580900,586100,590100,593500,602400,610700,621000,632000,642300,651800,664400,673100,675500,674300,674100,672300,675500,682700,688600,696600,706900,718400,729800,740400,749500,762700,770700,775800,781100,788500,797500,810600,817200,814000,808700,813400,824200,828500,824100,822100,820600,816900,814100,817600,822900,828200,833700,836500,834800,832500,835000,839600,844400,841900,837300,834600,838300,840800,838800,838200,838900,835400,828100,823100,822700,826200,826200,815800,798900,781400,768500,755100,738100,723700,718800,717000,715500,721200,729700,735400,739200,746500,755100,761400,766600,771000,775100,774500,767900,759300,758600,763300,770000,776500,777000,771300,767600,768900,769400,772700,781700,792700,800100,804500,807300,811000,809900,820000,849900,878200,887100,889300,891400,897900,905800,910300,914600,922500,932900,950100,970400,987700,1004600,1023200,1039800,1052500,1060500,1071900,1091700,1110300,1127300,1134400,1124300,1120300,1128300,1144400,1158200,1154800,1139900,1139800,1144000,1145900,1165600,1194400
"Mission Bay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900100,872200,845000,828600,810900,774600,740800,726900,725600,731700,742500,752200,758400,762600,765100,764300,753800,741000,734300,732500,729800,727200,722000,710900,693000,680600,686600,699200,705900,712500,716700,710900,708000,709700,714000,727900,742600,750100,756600,762700,764800,778700,807700,836300,851900,871900,900300,926200,944600,959000,978100,1014400,1060300,1093100,1103100,1112500,1136000,1160800,1177500,1199500,1252100,1323900,1367100,1375900,1382700,1391700,1404100,1414000,1406400,1396500,1389600,1396200,1417600,1447200,1468700
"Inner Parkside",278200,280800,283500,286100,288200,289400,290000,290800,292600,296500,301600,307200,312100,315500,317800,321600,327900,334200,339400,344500,350300,356500,362100,365300,367800,372100,379100,387300,392800,395200,397200,399700,402200,404100,405500,408000,412100,416100,420500,426600,434500,442500,450500,460300,472800,485200,498300,510100,519700,532000,546200,554300,554900,556800,564400,571300,571600,568100,564000,560900,559300,555700,551300,550300,554600,562100,568700,571800,575100,580500,584900,588300,591700,599100,608300,616600,624100,631300,633700,633700,633400,633300,634900,638400,642300,645200,650400,657800,663500,664800,666500,673400,686700,703000,719400,736700,751900,761300,764500,766300,771200,779100,790600,806300,823100,838500,853900,866700,878100,887200,894400,903400,914300,921800,926200,924500,913400,897900,887500,883700,881500,877900,870800,860500,852900,848200,845700,845800,847700,850400,854600,859800,865100,874700,886600,895200,898000,904500,912100,915700,913500,911200,905100,900000,899100,900700,898800,896600,892100,883000,871700,859300,853800,855400,849700,831600,814800,803400,798100,795900,794200,792200,791300,793500,798700,803500,809800,817000,820300,820100,818200,814100,811800,812900,813500,813100,814500,815300,814300,809800,805100,802300,800200,795300,791600,790500,791400,793400,795400,795200,795400,800100,809300,820700,833400,851000,870200,885100,893000,897900,900900,905600,916500,930200,945000,961200,977500,991300,1006200,1017800,1029200,1038600,1042800,1044300,1048100,1048000,1049000,1049800,1054100,1061200,1065600,1065800,1072200,1087000,1102300,1116200,1133900,1163200,1190800
"Miraloma Park",272900,273300,275800,280000,283000,284400,285400,287300,289400,291400,294200,297600,301800,306300,310600,314500,318500,322400,326500,331200,336800,343000,347800,350800,352400,354300,358000,362400,366400,370000,373800,378200,383200,387900,391000,393900,399400,407500,415700,424500,435300,446600,456800,467100,479100,492500,507100,522800,537800,550400,561000,569300,575800,583300,591700,598500,603500,605900,607800,612000,614600,614500,612800,607100,598600,590900,583100,574700,568100,565800,566600,566600,567400,571600,577600,583900,590700,594400,596100,599100,600100,597600,594200,591500,589300,588100,589600,598200,611600,624200,635100,646300,659000,673100,686700,699900,714600,727000,735200,739700,742800,749500,762600,777300,790000,802500,817200,833000,843500,847700,850100,854500,857700,859300,859900,857800,853200,848800,843100,835100,829900,829100,828600,825400,823800,824900,826900,828100,829400,830900,833700,840100,852500,868400,880800,888000,890300,890100,886700,882400,877600,874400,872200,867900,859700,849900,840200,829800,821400,814700,809900,807600,806000,802700,800000,796700,786000,770600,760100,758500,761400,764600,766900,770500,776600,783300,788200,791000,794100,798800,804200,804800,800600,795300,789400,781800,776800,772700,761500,747500,741600,743100,744600,744400,742900,740900,739500,740400,744600,750000,755200,759300,764800,772800,780700,787600,797000,808000,821600,836800,847600,855000,865900,879900,898200,920700,944000,965700,983700,996900,1009500,1016800,1015900,1016300,1025300,1037500,1043300,1042300,1039900,1042900,1054000,1066400,1071800,1077900,1088300,1100000,1112800,1131900,1150400
"Jordan Park - Laurel Heights",427600,441100,452900,463000,464800,463000,460700,459100,460400,467600,482400,498100,503900,504200,506100,505600,507300,515100,523500,529500,538900,551600,560900,569900,587900,610200,622300,637600,656700,661900,657800,664100,670800,677900,688000,701100,715600,731100,749000,775400,807500,842500,879900,916700,950900,971000,973600,969000,975100,992500,1020000,1045700,1060400,1068300,1079900,1083500,1074500,1068200,1080800,1104700,1110500,1092100,1082300,1085900,1096600,1106600,1112100,1119700,1140300,1171000,1201700,1216400,1213100,1221600,1237100,1232300,1211600,1203300,1204300,1198700,1186300,1175600,1170900,1164600,1156600,1145700,1132900,1134300,1159300,1178300,1177400,1183800,1223500,1274000,1310300,1336800,1372900,1403500,1414100,1412500,1403200,1398900,1414400,1428000,1412400,1392100,1380600,1385800,1402700,1419900,1437200,1466700,1502500,1531000,1556600,1563600,1559900,1555000,1554100,1531000,1500800,1484500,1478800,1446100,1409100,1395300,1395100,1392900,1379700,1360300,1361300,1387500,1421300,1457700,1494300,1532100,1560800,1573300,1572300,1582700,1614800,1655800,1680300,1688000,1681100,1666000,1649100,1635400,1621300,1620900,1625000,1641500,1644900,1620100,1574700,1539300,1506100,1482200,1468500,1465400,1466500,1463800,1459600,1461300,1462400,1470900,1484500,1492100,1483800,1465100,1435800,1408400,1385300,1366400,1354900,1342700,1339700,1338400,1331300,1331800,1350700,1365900,1370900,1373700,1369900,1357200,1344000,1342500,1345700,1353000,1359800,1360600,1360600,1374300,1399800,1430200,1469800,1508500,1544000,1589300,1641000,1679500,1717100,1757900,1800800,1828900,1857800,1904600,1951400,1979200,1996300,1978400,1951100,1947200,1949600,1951600,1998400,2074300,2139700,2179900,2214500,2236100,2233100,2213000,2211800,2240900,2288700,2348300,2404600
"Presidio Heights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1285900,1292600,1311000,1351100,1378300,1382000,1374500,1384400,1427400,1482200,1520500,1555100,1589500,1598700,1579400,1569400,1569100,1568400,1567100,1566100,1569800,1590700,1624300,1663600,1700500,1721000,1734300,1754100,1780700,1807200,1847700,1903900,1976400,2049800,2120200,2197200,2267500,2314800,2328500,2324600,2325300,2340700,2344400,2355600,2380300,2387900,2369100,2352600,2340500,2335300,2345200,2339400,2308200,2276600,2287300,2309800,2320000,2334100,2364600,2385500,2404700,2438400,2476800,2522500,2581300,2651400,2708100,2719700,2707700,2699900,2707800,2712000,2723700,2738200,2757300,2774200,2794200,2830800,2862300,2887700,2922200,2969700,3019200,3081000,3140100,3197700,3256000,3293400,3310500,3318900,3325800,3341800,3369300,3390600,3412000,3463800,3518700,3549100,3553300,3566200,3587100,3611000,3610400,3578600,3530200,3482300,3445200,3423900,3417400,3418200,3430400,3433000,3410000,3379500,3370600,3370000,3366100,3373700,3387500,3393700,3408600,3436000,3459900,3506800,3566900,3603800,3612900,3646500,3668000,3654200,3612500,3580800,3547600,3494900,3446000,3417300,3403300,3379500,3364500,3360000,3382800,3399800,3391000,3348400,3297400,3254200,3216600,3175200,3129900,3111000,3118700,3126400,3129800,3156400,3189100,3215100,3246300,3271500,3279400,3265500,3243300,3215500,3195100,3185000,3187800,3189100,3195900,3195700,3178300,3159400,3148500,3146100,3148700,3152800,3156000,3164200,3170300,3187000,3218200,3251400,3284700,3322800,3365900,3419400,3491400,3568100,3644200,3711700,3764200,3808900,3856900,3904000,3955100,4010900,4051700,4089400,4156800,4248100,4328100,4364900,4390600,4424700,4466700,4523800,4586200,4654500,4777800,4892200,4951200,4974800,4967500,4952800,4963800,4962300,4962800,4977300,4983000,5024500,5089200
"Financial District",413500,421100,427000,432300,436300,442000,447600,457100,464300,467300,471500,478100,483800,489500,497800,510600,525100,540200,545000,541000,539200,546100,549800,548000,544800,548800,555000,557200,570000,592500,604100,608700,616600,622200,629800,641700,642200,640100,646400,649400,645700,651500,667800,679600,688500,704200,726000,746500,769400,790400,814400,856200,897400,910700,909500,911400,923300,945500,966300,985700,1008100,1022300,1024600,1008000,975800,945400,947900,974600,1000400,1004200,995900,976200,965800,950300,919900,904700,917800,932500,937600,931300,908200,887500,877800,876100,879300,888300,916800,944300,948500,935700,926100,930300,954600,972700,981200,994000,1009200,1015200,1014600,1015200,1019500,1023100,1022900,1022200,1018300,1025700,1052400,1082800,1088800,1091500,1081400,1052600,1030500,1030900,1037900,1057000,1078100,1090700,1093100,1088200,1083800,1103500,1146000,1184100,1206800,1219900,1224400,1218800,1232000,1255800,1268400,1292500,1332400,1343100,1333300,1359600,1413400,1490700,1555200,1569300,1550100,1553300,1557300,1538500,1523300,1520500,1508300,1486800,1465200,1446000,1454900,1468500,1427700,1351400,1304600,1280900,1254700,1228100,1210900,1199000,1196200,1186100,1170800,1170000,1197000,1226100,1237300,1237600,1243400,1250700,1264600,1271800,1261400,1244900,1224200,1201000,1180100,1164500,1148100,1129900,1112700,1109800,1099300,1074600,1055600,1047000,1043200,1048200,1062700,1079200,1105500,1134900,1158200,1177500,1215300,1264900,1306600,1332300,1349300,1371400,1409100,1447000,1469800,1485000,1509700,1543800,1575200,1582300,1576800,1570500,1567800,1563400,1573200,1593500,1609300,1613200,1622100,1639500,1657000,1685700,1715100,1725300,1718600,1716000,1713200,1723100,1743300,1783300,1825100
"Corona Heights",358700,360900,358500,352900,349700,349800,352100,356500,360200,362700,363200,363400,363200,364700,369100,377000,383700,389200,395500,402700,410900,418000,422100,426600,433000,436300,438000,441600,445800,449300,454200,458100,460900,465500,470400,473300,474700,479900,492400,509400,524900,537300,548200,565400,587900,607200,628300,653800,676200,691400,706000,719700,728900,736900,745700,751000,751200,749100,755000,767600,769000,762300,758600,754600,748200,743600,738200,732100,731900,742600,751800,748800,751500,769000,787400,797000,808000,814100,811000,803100,797400,792300,786800,781900,781000,780500,778700,774200,767900,765700,774500,790100,810000,829400,846500,860600,872900,879600,879800,888300,910900,938900,961000,976200,981600,989500,999900,1012100,1021500,1030700,1039100,1049300,1054000,1056300,1062000,1065800,1062700,1055300,1048000,1042500,1044100,1049900,1055500,1059000,1061500,1059900,1055400,1050400,1049100,1053400,1061600,1075500,1090700,1103500,1109400,1106800,1100300,1097100,1090300,1080700,1075000,1071900,1064300,1055700,1048100,1042700,1038800,1037200,1037700,1040600,1041800,1049500,1049400,1029300,1005400,986500,967900,949600,941300,938900,935000,921500,911100,903700,904600,912100,917500,915500,913200,912100,906500,899600,893200,890800,891900,896900,899800,900200,897500,892100,887100,885000,886900,889100,890900,890700,891600,896800,906200,917100,933900,954900,974600,993900,1015300,1031300,1048500,1079700,1113200,1129100,1136400,1149700,1166400,1179400,1193300,1204500,1215500,1229800,1248200,1254900,1259700,1267100,1275100,1283200,1294000,1304900,1318300,1333600,1342200,1345100,1347700,1351300,1353400,1361100,1372500,1387600,1410300,1440700,1465800
