"","1996-04-01","1996-05-01","1996-06-01","1996-07-01","1996-08-01","1996-09-01","1996-10-01","1996-11-01","1996-12-01","1997-01-01","1997-02-01","1997-03-01","1997-04-01","1997-05-01","1997-06-01","1997-07-01","1997-08-01","1997-09-01","1997-10-01","1997-11-01","1997-12-01","1998-01-01","1998-02-01","1998-03-01","1998-04-01","1998-05-01","1998-06-01","1998-07-01","1998-08-01","1998-09-01","1998-10-01","1998-11-01","1998-12-01","1999-01-01","1999-02-01","1999-03-01","1999-04-01","1999-05-01","1999-06-01","1999-07-01","1999-08-01","1999-09-01","1999-10-01","1999-11-01","1999-12-01","2000-01-01","2000-02-01","2000-03-01","2000-04-01","2000-05-01","2000-06-01","2000-07-01","2000-08-01","2000-09-01","2000-10-01","2000-11-01","2000-12-01","2001-01-01","2001-02-01","2001-03-01","2001-04-01","2001-05-01","2001-06-01","2001-07-01","2001-08-01","2001-09-01","2001-10-01","2001-11-01","2001-12-01","2002-01-01","2002-02-01","2002-03-01","2002-04-01","2002-05-01","2002-06-01","2002-07-01","2002-08-01","2002-09-01","2002-10-01","2002-11-01","2002-12-01","2003-01-01","2003-02-01","2003-03-01","2003-04-01","2003-05-01","2003-06-01","2003-07-01","2003-08-01","2003-09-01","2003-10-01","2003-11-01","2003-12-01","2004-01-01","2004-02-01","2004-03-01","2004-04-01","2004-05-01","2004-06-01","2004-07-01","2004-08-01","2004-09-01","2004-10-01","2004-11-01","2004-12-01","2005-01-01","2005-02-01","2005-03-01","2005-04-01","2005-05-01","2005-06-01","2005-07-01","2005-08-01","2005-09-01","2005-10-01","2005-11-01","2005-12-01","2006-01-01","2006-02-01","2006-03-01","2006-04-01","2006-05-01","2006-06-01","2006-07-01","2006-08-01","2006-09-01","2006-10-01","2006-11-01","2006-12-01","2007-01-01","2007-02-01","2007-03-01","2007-04-01","2007-05-01","2007-06-01","2007-07-01","2007-08-01","2007-09-01","2007-10-01","2007-11-01","2007-12-01","2008-01-01","2008-02-01","2008-03-01","2008-04-01","2008-05-01","2008-06-01","2008-07-01","2008-08-01","2008-09-01","2008-10-01","2008-11-01","2008-12-01","2009-01-01","2009-02-01","2009-03-01","2009-04-01","2009-05-01","2009-06-01","2009-07-01","2009-08-01","2009-09-01","2009-10-01","2009-11-01","2009-12-01","2010-01-01","2010-02-01","2010-03-01","2010-04-01","2010-05-01","2010-06-01","2010-07-01","2010-08-01","2010-09-01","2010-10-01","2010-11-01","2010-12-01","2011-01-01","2011-02-01","2011-03-01","2011-04-01","2011-05-01","2011-06-01","2011-07-01","2011-08-01","2011-09-01","2011-10-01","2011-11-01","2011-12-01","2012-01-01","2012-02-01","2012-03-01","2012-04-01","2012-05-01","2012-06-01","2012-07-01","2012-08-01","2012-09-01","2012-10-01","2012-11-01","2012-12-01","2013-01-01","2013-02-01","2013-03-01","2013-04-01","2013-05-01","2013-06-01","2013-07-01","2013-08-01","2013-09-01","2013-10-01","2013-11-01","2013-12-01","2014-01-01","2014-02-01","2014-03-01","2014-04-01","2014-05-01","2014-06-01","2014-07-01","2014-08-01","2014-09-01","2014-10-01","2014-11-01","2014-12-01","2015-01-01","2015-02-01","2015-03-01","2015-04-01"
"Western Addition",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,467600,477900,479200,466700,453800,449700,448800,443800,435500,428000,425800,427800,432900,436500,440200,445900,458500,476700,493400,502100,504600,508000,510600,512000,513200,518000,518300,521500,537100,545900,528400,506600,495500,489600,487000,488500,491000,493100,499700,508000,511100,512300,525900,546600,564500,576000,587600,601800,618000,635700,651300,659800,655700,652200,653000,660800,668000,671000,670600,672900,670400,661400,654100,651200,646200,635300,626000,624400,626000,625400,621500,623500,631500,641600,649200,649900,648200,654900,662200,662300,660100,654600,649800,645400,635000,622600,617500,618900,622200,625900,625400,619600,616300,624500,630700,620000,602900,590700,579400,569000,563200,560600,558500,554700,549000,545900,545200,544000,541900,540500,539200,539900,541300,541400,541900,542900,544200,544800,543800,542100,541000,538500,534500,532000,531100,528100,527600,530200,532300,531000,529400,531900,538000,539500,537600,542000,546800,547600,550300,557900,566600,573200,578700,583300,595000,611700,629500,642300,658700,674700,682300,686300,693300,694800,691500,691300,694900,703900,721700,736200,740700,740900,745700,749200,748600,752400,778100,816300,849500,874600,896800
"Potrero Hill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,265900,267900,271700,275400,278200,283800,288000,287900,289000,293800,298100,301200,306000,310200,311400,312700,317500,322900,328400,334500,339200,343700,349200,355500,359400,360600,361400,366900,372200,375000,377400,384500,397600,412600,427200,445100,463200,478200,491800,506100,518700,532700,547600,561900,575300,588700,597600,600500,603500,606000,604900,600100,592600,581300,572500,568100,562300,550800,537500,527900,519600,508600,499100,502400,516700,533900,545400,550600,546000,541300,536200,532600,531200,534600,538100,538500,541300,547500,553500,552900,551500,551500,559700,572000,584100,594300,603500,608700,610800,611700,611300,616700,635100,657800,675300,688700,704000,718500,729200,738300,746900,752600,758000,763300,762100,761700,766100,769500,769500,770200,773400,772200,764600,756400,752900,750200,748200,739200,727700,723100,725400,732400,746400,762200,772000,781100,789800,798000,804300,810700,811600,809200,804100,794800,780800,765700,753700,742800,730700,718000,711500,710500,708800,702200,693300,686900,681800,679500,678400,679200,683500,691400,696500,698500,701700,708200,713100,710700,705900,705100,705400,704700,704800,703700,700900,699100,699200,697000,693800,690600,686200,678300,673000,671300,671900,671200,670100,670800,674100,677800,681700,685300,691300,700700,711300,720400,727600,734600,744200,756500,769200,780500,791000,801600,812500,827200,842000,853500,865900,882900,891800,893900,901400,915500,927400,943500,964800,987700,1007800,1023000,1031300,1037500,1047700,1059600,1069000,1077200,1092900,1114200,1133200
"Outer Mission",202000,199400,200300,199100,194600,189800,187300,186200,186600,188300,189700,191400,193900,195600,196400,199400,204500,210300,215000,218000,219400,221000,222700,223900,224900,225900,226700,228400,230900,232400,232500,234300,238500,242300,244800,246700,248500,251400,255400,258800,260200,262500,268200,277600,288000,296500,302500,310100,319000,326100,329600,334000,340200,344400,346600,349200,349700,347700,347900,350000,348400,342400,340500,343900,347800,353800,362400,366200,367800,375200,385700,394300,405400,420900,435500,446700,455500,458500,457600,458200,458100,454500,452100,451700,451900,452200,455600,461700,472000,484900,498100,510400,523000,532100,536300,542300,553800,566400,572900,574300,572500,574200,580700,591300,601100,611600,623500,633600,638400,644400,650600,652900,658200,666100,666500,662900,662400,664500,670000,674900,675700,677800,681700,682700,681300,681500,678800,670300,663900,665300,665300,665400,672000,676100,674600,674100,672600,665400,662800,658500,650200,641600,634300,622500,610700,599700,587800,576700,564200,549300,537300,535500,538100,537100,532700,529000,524900,518800,514700,514000,514800,516100,518200,519000,516900,515400,515500,515900,512900,509800,508500,508700,509700,511300,511800,511600,511100,508300,502900,496000,490800,487600,486000,485000,483700,482100,481900,483000,483300,483000,485800,489000,490200,492400,496600,499800,504200,511600,518600,525100,530800,537300,543000,549900,556800,565500,579100,594100,606700,613400,612100,606000,606300,610900,613000,617700,630200,644800,650300,650600,655700,667000,679500,692400,703800,711000,722300,739900,755400
"North Panhandle",284200,282000,275900,270300,272400,275600,273200,270800,274100,280600,288900,298600,305000,307500,311400,318400,321000,316900,310700,309700,313600,318700,322500,326200,331500,334600,334900,337200,343600,351800,360400,370100,381600,389500,392500,395800,399100,395700,392400,397700,407700,422700,436800,443300,444400,454400,463300,470600,478900,494300,512100,523800,525000,522500,530700,538500,538400,529700,530300,534300,543000,547000,548600,545600,549600,554300,557400,556200,562200,572200,574400,555800,534200,525200,525300,530700,540900,550500,551800,555400,553400,549500,550200,559800,570600,592400,619100,633400,628700,618600,615500,621700,631900,637200,638800,647400,661300,664900,656500,650900,655100,666000,677000,685000,693300,703800,715100,726200,732300,731100,731700,737800,741700,745600,750600,755300,758400,759200,756500,755100,756100,757100,754800,745900,737400,732600,729000,720100,712100,710100,714500,721300,728300,733900,738300,744700,750400,752400,750300,746700,741800,738200,735900,730400,724000,722500,724600,726000,723600,719400,720100,727000,727800,722100,715700,709700,700600,692000,686100,683600,683300,682900,680700,680000,681900,685000,687400,688100,686400,686100,687800,688300,686100,686300,687200,688300,692300,697300,695100,688400,685600,682800,674900,666900,662900,660400,658400,654500,650500,648700,652800,662300,674800,685900,700000,718000,738200,751000,757400,765800,776700,784400,790500,796700,804000,815200,829900,842600,857800,875000,889300,894700,899600,908300,919800,929200,940200,948900,952300,953900,957400,960900,965800,975300,989300,1004500,1016400,1034300,1055500
"Haight-Ashbury",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,284300,283800,282500,282400,281400,282000,285400,286500,285800,286600,289900,294800,300000,304900,310200,314200,316700,319900,325200,333800,344400,354800,364100,374200,381500,383300,378700,378100,382800,388200,390300,395600,404900,412000,416000,423700,431300,434800,443000,461700,486700,509800,520000,521900,523500,527700,533100,539700,545800,548400,543000,531500,520200,512800,517200,528600,538800,543100,549200,558900,566100,562900,564100,571900,579900,588200,603200,615800,623700,632800,639800,641900,655500,683300,710200,731600,752600,763500,759800,750300,749800,754200,753300,747700,738500,730000,719700,710400,701200,697300,698500,704100,707600,713600,721600,732400,746500,761000,767800,770300,773700,777900,779100,783200,788600,788300,785000,781800,779700,781000,784300,781500,770700,761800,756700,748100,736500,725200,719200,719600,719900,719300,723500,732300,741700,752700,769700,793500,812100,822000,828600,837700,840000,834800,841200,851800,851700,844300,834700,819600,809500,806600,800900,787400,771800,760100,746200,733300,726900,723900,717400,708100,704100,709400,719700,729800,739900,744900,743900,743900,746200,745800,745200,744800,740500,735100,733400,729400,722300,716400,711500,708300,709700,711900,711200,707500,702400,698300,697500,701500,711800,725600,737500,745200,752900,764500,775200,790500,817700,843800,854200,857900,862400,863100,867900,884300,908200,924300,938600,952800,965700,973900,982800,989400,996900,1008800,1021500,1030200,1034800,1038500,1046400,1057000,1057600,1052000,1054600,1065200,1079300,1101500,1124300
"Mission Terrace",206500,206400,206800,208700,210800,212300,214000,215600,217000,217900,219000,220100,220500,221800,224500,227400,230100,233200,236900,240900,245200,249700,253800,256600,258500,259500,260000,260800,262800,265700,269000,272300,274900,276000,276700,277800,279900,283700,288900,294400,300100,305200,310400,316600,324900,336100,348500,359900,369200,378500,386100,390400,390700,390100,388800,388000,387300,385000,384500,386400,387100,383300,380900,381700,384100,386700,390700,393500,396300,402700,409600,414500,421100,433000,446500,458600,468900,477600,483200,487600,491400,493500,492300,491400,493100,494600,492700,492200,495600,500000,506200,513800,520100,524600,529400,535800,544100,551100,557800,565400,571500,576300,583600,594900,606600,618400,632300,645500,654100,662300,669100,674000,681700,693000,699100,698000,696200,697200,698700,699900,702500,707100,711800,713300,713200,712200,712000,712700,714200,715800,719400,723500,726900,728200,730700,733400,732000,728300,725600,719900,711600,703700,695800,687600,679300,670800,661200,650800,641800,631700,620500,612800,607000,600800,595000,587900,577800,567000,559600,558700,561100,561900,562800,566700,573400,579800,583300,584600,585400,587500,588800,584600,575500,568800,564800,561700,559000,555500,549000,542900,540800,541400,540100,538700,538900,539200,538700,540200,543900,548400,551600,554100,559100,563900,567300,570800,578000,591200,608400,619500,622800,624000,629400,637200,645100,654000,668100,683800,696300,703800,710700,717100,721100,724500,727400,731500,741300,754900,765000,770400,778600,788300,793500,797800,807000,817600,833900,856700,876000
"Ingleside",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,227400,226600,225000,223900,225300,228000,228500,228100,229100,231500,234600,238300,240900,243900,249500,256800,262100,264500,264500,266800,273400,281500,288200,293700,298100,304300,311900,317200,322600,333200,347500,355400,355100,353000,353900,353500,352100,351200,350400,346900,344500,346400,350800,358100,368100,375800,381000,388800,399100,409500,420700,435400,451500,466500,481200,491900,496400,497900,497700,493800,488600,480400,474900,473300,473200,473900,479100,486600,495500,507400,519000,530200,542700,558800,577700,593800,598100,594000,589800,593000,602800,615000,627900,642000,654100,662100,665100,665200,666200,668900,676500,668400,636000,602100,583000,569600,563600,566800,569700,577200,590700,597400,589800,595900,619200,639300,648500,659000,668800,674900,678300,675500,671900,671900,672800,671100,671500,665200,651100,637600,624500,606500,591300,582200,573800,563400,548000,527600,511100,509000,516300,520000,517200,512600,509000,500000,486200,475800,474100,475700,478100,482200,486500,489100,489900,491400,492100,493100,494500,496400,498200,498300,496400,494100,490200,485100,481200,476000,469800,465100,463900,465000,468000,468700,467400,464200,459800,454600,453700,457900,459400,462300,472800,486600,499700,516500,533400,548000,559600,571600,579500,580200,581500,583800,581300,578200,580800,589200,596600,596200,594200,597600,605100,619800,640900,662200,678900,689900,693700,691900,691200,694100,699400,705500,714900,726900,737600
"Silver Terrace",167100,165700,167200,169800,172100,173400,174000,174700,175900,177400,178900,181100,182900,183900,184800,185900,185700,185400,186200,187800,189400,191600,194200,197200,199900,202400,204400,206000,207300,208500,208900,210300,214300,218600,220700,222600,226300,232300,238600,243800,248400,254900,264100,274400,283000,289800,295900,302300,309800,316200,319600,322600,325900,327400,326700,326000,324900,322400,321600,324200,324600,321600,323500,332100,342400,349900,353700,355800,359100,363500,367000,368700,373100,381000,388500,393500,398800,405300,411800,415500,417300,420600,424000,425700,428000,430900,432900,432900,433700,437200,443800,451600,461000,470100,479500,491600,504100,512100,513800,513200,511500,512600,519400,529500,538500,548600,561400,570000,573200,576900,584100,592800,602600,609000,610000,609800,612800,615900,616600,617700,623300,628900,631400,631200,632700,635700,635300,630000,624500,620800,618200,617100,618000,619400,620600,622000,620200,615500,608900,598900,585200,576600,572400,566400,555400,544600,534100,525500,519800,516100,514300,515000,509500,494700,480000,469800,463500,462100,463100,463000,460400,454900,451200,452200,457700,463700,469200,471400,468100,461000,457300,456100,454500,454200,454800,455300,458200,459900,455100,448500,445000,441800,437400,432900,427900,421800,415200,411300,410000,409900,410900,413700,418900,425800,430900,435100,442000,449800,459800,471700,480900,487800,495200,503100,515900,535500,556700,571300,578900,585800,591900,590500,587900,589200,589000,585600,584100,584000,581900,579900,581800,586700,590300,593800,599500,609800,627300,650500,670200
"Cow Hollow",369100,376000,378200,379200,384900,388900,388100,389400,395400,400300,405300,415500,428300,438500,450400,464400,476400,480600,476300,471300,470600,475700,482400,486200,485600,489400,504700,521500,529900,535300,548800,562700,574200,582900,595000,606300,613400,623400,639400,653500,661200,676500,694100,713100,732300,749900,751700,749500,753700,761800,768200,776100,798900,820200,822000,810400,809400,810100,823500,846500,872700,890100,896000,888200,871600,859900,878000,925500,953300,942300,935900,948600,942200,914800,895600,891700,897800,909900,914000,908100,894400,888200,876600,857900,852200,857800,854900,863700,883700,890200,885500,888000,910800,954800,991000,1012200,1032000,1051000,1063200,1061000,1055500,1065100,1083200,1082500,1071000,1059900,1059000,1076200,1100300,1110000,1114200,1126000,1129300,1125100,1121000,1110200,1102000,1112300,1122300,1107700,1084500,1082500,1096400,1098700,1094700,1102000,1114300,1121500,1122000,1111200,1102700,1109800,1118700,1125300,1132500,1143100,1148100,1155600,1166300,1180000,1196400,1211800,1222300,1223900,1221000,1215100,1207700,1185900,1162600,1142400,1131300,1133800,1131000,1114200,1102100,1093100,1078000,1062000,1052900,1057800,1064800,1053800,1040600,1039700,1041200,1041100,1044900,1043500,1044000,1045700,1035500,1022700,1027100,1024900,995200,964500,951900,947600,935000,925700,930700,942500,945700,942900,940700,947700,961700,974100,988000,1003400,1011600,1010900,1011800,1025900,1062900,1104500,1135600,1148900,1147500,1142300,1132300,1119000,1118700,1137300,1160900,1184800,1198300,1212600,1232600,1258700,1289100,1318900,1335800,1345400,1361200,1378200,1385200,1379300,1377300,1371800,1356300,1345300,1360500,1377900,1390200,1403600,1415000,1437400,1470200
"Glen Park",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,306200,309500,307700,303700,301300,301200,301700,304600,309600,315900,322100,327400,332700,335500,335100,335200,336300,334000,332800,335200,338700,339500,340500,343200,347200,350100,352000,357100,369500,385600,399300,410900,426200,443900,463800,484500,503900,518900,532000,539200,542900,551700,561600,566000,562600,556000,546900,536000,525900,524800,526600,523700,518500,515000,512100,507500,503900,502600,509800,526200,538000,539600,545100,561900,580100,593500,603300,614000,623400,631300,634000,631100,627600,625600,624500,624800,624700,625300,627500,629300,633300,645100,658600,672200,687700,705300,720000,733100,740200,745100,753900,769400,784400,794700,802300,811000,824300,837400,837500,827000,826900,837500,852200,866000,874800,869900,860500,852800,849400,844900,841500,841700,842700,839300,829200,815000,806100,803300,802600,804700,814800,829200,845800,859200,872000,881400,887000,887700,883300,877100,871500,866800,854200,836600,825900,824300,817000,806100,799100,801400,808900,818700,822200,817400,807400,800300,795600,792000,787300,783800,781400,779100,777500,778300,783000,789000,790500,786000,781100,780100,781000,778500,772200,767400,765300,762700,758700,754900,752900,751200,750800,749200,745900,741600,740000,733900,724500,721000,723200,724700,730000,738500,746800,753900,760800,771300,786000,801700,818000,832300,844700,856100,866300,880700,901700,924000,948600,975500,1000900,1021900,1036700,1048700,1067200,1091000,1104700,1106500,1116700,1135000,1144700,1139200,1134000,1137900,1152800,1166500,1173600,1183200,1216300,1265600,1306700
"Telegraph Hill",358800,367000,372100,375400,379700,381600,382600,386100,391800,398000,404300,410900,422700,432500,441800,449000,454100,456900,458300,455500,456700,465400,473700,479900,475600,468400,468300,475400,480700,489700,503000,515300,518100,517900,518700,521300,524900,530200,535000,539700,544800,555600,572400,587100,606400,627600,640300,644500,649100,654500,656300,663400,674500,675600,674800,686400,692600,689900,699700,716900,725000,735400,755100,757900,739500,718000,699700,678500,661300,648900,642100,642300,651200,655200,657200,668500,688300,707800,717300,722500,728700,731700,727400,726000,734700,748000,746400,740700,743100,751300,757300,764500,776400,798900,825200,839000,841400,840500,847500,852200,857700,868400,884100,905200,925700,936800,937200,935900,925400,914300,911400,917900,923200,919900,914800,909600,904300,901300,903800,914700,931900,942600,942900,943700,945700,946400,949300,951400,950700,956500,967000,971600,974500,977200,973300,973600,978500,979800,978900,979300,980400,977500,968800,969200,978900,1004000,1032900,1033600,1010700,1000900,1002400,997900,985000,966400,955900,934700,902900,871100,853600,844100,847200,853600,855000,854000,857000,860800,858000,852100,849200,852700,860100,865600,867400,869900,870300,864900,860800,858900,850700,842900,839700,835000,830200,832100,836700,838600,841900,847100,849500,851700,853400,854900,862500,878500,896300,918100,938000,953100,969800,995500,1030300,1066600,1110200,1159100,1198800,1217600,1217100,1211500,1222500,1233300,1227600,1222500,1220600,1215300,1211300,1218300,1241000,1262000,1274100,1288500,1301400,1304600,1318000,1338600,1352100,1373700,1408300,1448900,1485300
"Lake",342500,339100,337400,336800,337200,341600,343700,342400,344000,352100,364900,378500,386100,388800,392600,399300,406400,412100,419500,425800,432200,437800,440300,440800,448500,458400,462400,465200,470300,471600,474000,481700,490000,498300,510500,522100,533200,542700,553900,570800,591500,604100,613500,624100,632600,635900,641300,657200,682100,709400,727100,746200,768900,782600,775100,772500,776900,782500,789500,797000,792800,791900,798000,801200,793300,789400,807200,829100,834100,828000,819000,801400,800600,811800,822700,824200,838500,857200,864700,861100,860700,852000,843000,843500,840300,830000,829800,832700,829500,829200,838300,862600,905600,960000,1009600,1036900,1042400,1044100,1059500,1079900,1075500,1062800,1070300,1080400,1080200,1086500,1092500,1098000,1106400,1106600,1089300,1073500,1072000,1084200,1075900,1041500,1010400,993800,978900,972700,977000,990100,995300,990600,987200,984200,979000,980200,981200,979800,985200,999600,1019500,1030100,1038100,1054300,1072500,1082900,1093700,1092700,1088100,1092300,1097100,1087200,1074000,1068000,1063900,1057400,1059200,1071600,1075600,1084700,1079700,1046500,1006500,984500,961600,937900,917000,900400,881500,862700,857900,867000,873500,875900,883700,893800,894300,889900,885500,878100,869500,861600,850600,839100,841100,850000,851500,845900,843800,847100,853600,859400,861900,856400,846700,839500,837900,840200,849600,852100,847600,844900,850300,859100,867500,878600,892300,900600,908000,920200,933700,945100,959500,972400,989100,1009000,1031200,1047500,1067300,1091000,1112700,1127000,1139400,1164000,1204300,1243500,1271200,1295500,1318000,1333900,1342400,1349300,1356000,1361200,1360800,1367300,1380100
"Lone Mountain",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,601300,610600,614300,613400,614900,620600,618900,616600,620700,623300,617400,612900,613000,613500,608500,600300,593700,585600,584500,589600,595600,592500,592500,596900,601600,598100,602900,613100,619700,624000,638800,652100,656100,660400,663500,663500,667300,674600,677400,677900,682800,688900,690300,690400,694000,701200,711700,723200,733200,744700,760500,779900,794800,803600,809900,816400,823500,826700,826900,834000,850700,871700,879100,875500,875900,887100,895800,897600,901300,905700,905200,899700,894300,887100,882600,880900,878800,876000,870400,864400,864400,875000,884600,885800,882200,884400,895700,906100,911300,910900,903800,898800,894700,888700,890000,900600,906900,902000,895500,891600,885300,874700,875500,888300,894400,888700,872100,845200,818500,805300,796400,787600,778300,771900,767800,763700,759900,754400,752200,758400,764300,762500,759300,758700,758500,758800,756100,749000,742500,739800,740500,741700,736600,725400,720000,725800,734700,741000,744100,744600,741400,737700,742600,753700,764100,770900,780600,795500,814100,831900,852500,872200,890500,913500,940900,957700,969700,985200,1000500,1011800,1028400,1041500,1053800,1068100,1079800,1082700,1073800,1068300,1079600,1091700,1099800,1107200,1107300,1103000,1099300,1095600,1101200,1111100,1112100,1115800,1134900,1169400,1200500
"Oceanview",202300,198600,198900,195100,187000,179600,175800,174200,173900,175200,176600,178300,181400,184300,185300,188300,193100,198800,204900,210300,213000,215100,216700,216200,214500,214200,215200,215400,215300,216000,217800,221300,226500,231700,234600,237500,242300,248300,253700,256100,255400,257400,262000,266300,270900,275200,278800,284600,291000,295600,299600,308200,321800,330800,333000,334500,335600,333400,332900,331700,327200,322600,322400,327000,331100,336800,346400,356300,364500,374300,381900,391600,408100,425000,436200,446900,459900,464400,458800,450800,443800,437800,437000,436400,435000,434100,437400,444600,456500,469900,483400,497400,511000,523200,535200,550900,569700,586100,592500,590200,584500,582600,586600,595900,608700,621200,633000,644700,652400,659200,667400,672600,676400,675900,666900,655600,649100,647100,649700,649100,640500,636300,640100,642200,637500,639700,646600,649700,652000,660200,665300,667700,675000,676100,671500,668900,670600,671400,676900,668800,649900,631500,615600,594500,577700,562500,543800,523800,505700,491100,478900,479300,481700,476700,468600,466400,458500,449800,446000,446800,445300,442200,442200,445600,447800,448500,447800,445500,445600,449800,453800,454300,456000,458200,458300,454300,451000,449800,447100,440300,433900,428600,423400,419600,417800,415800,411600,407700,407200,407300,408600,411200,412900,416000,422400,429900,437300,446600,455700,464200,470400,478400,489100,499900,510000,518800,530600,545000,557000,561000,560200,556700,556600,560000,563800,572700,587800,602400,610400,615800,620900,624800,628800,637300,646800,651700,656200,667800,680800
"North Beach",294500,296800,299400,301300,302600,303200,305700,311300,316800,321300,326000,329900,334100,336200,337800,340400,343100,342800,339400,338000,339300,341700,345200,352100,355900,361700,370600,379600,388300,396700,402100,405700,408800,415500,420800,420300,419200,423900,431700,441100,447300,455000,468500,482000,495000,506600,515800,522400,531300,541500,551000,562000,578500,592400,599200,606600,614200,616900,619900,622700,626300,627300,624700,615800,611800,615100,616200,607800,600600,596200,598000,614400,631500,637200,645700,664900,677200,672300,657400,655400,665300,670700,661800,647700,643000,652100,659900,660500,665100,682900,711500,731600,743700,764000,790700,807800,812500,801100,785200,768900,756300,750500,757600,766200,768000,768600,776700,787800,794100,801300,808800,819300,826000,831000,834700,836800,832900,829300,825600,821300,821700,826700,829900,830600,829200,822300,815100,814500,820200,823900,825400,827400,838100,852700,864400,867900,866700,868100,870200,869100,870200,876300,876100,873000,859100,838100,820800,817300,820300,817200,802200,786700,770000,750300,735400,726300,721600,722200,727100,733900,741900,748200,752200,752900,755300,760500,763500,760300,755500,752800,752600,749900,743800,734700,724900,719500,717300,714100,710700,707400,705200,702300,698600,695200,693800,691300,691300,694700,697700,699500,707900,720600,731700,747000,766000,780700,789600,799500,814300,833700,851800,864500,868400,866900,880900,910500,933900,943100,954100,978500,1003800,1015400,1021500,1034500,1053300,1074100,1082400,1077200,1071600,1065800,1063400,1068900,1078800,1091500,1104200,1113900,1124300,1147200,1172600
"Ingleside Heights",221000,220500,217300,215000,213200,211800,211500,210400,208100,207500,208800,212300,217100,221900,225400,229100,231300,234400,238500,238900,235300,233800,233000,229500,225900,223400,223300,224800,227100,230500,234800,240800,251600,267400,280500,287200,289400,293300,299000,301900,300400,298500,302100,310000,315600,318900,324800,330900,337100,349400,358600,360600,369100,380400,383000,384500,390100,389400,386500,385400,386700,389400,393400,397000,398300,396800,393600,393800,397100,402700,410500,423000,436900,445800,451400,458500,468900,474900,475900,473100,466900,459400,454800,452100,443500,432100,428900,434800,439700,443800,450500,461200,474100,484100,491600,503800,519900,532000,540800,546100,545200,543400,547300,557600,573700,590700,606000,617500,626700,636900,649600,660500,671800,680500,683700,676900,663600,653000,643900,631700,620100,622500,628700,632500,631800,638000,648400,655500,658400,666000,675800,683400,695400,692600,673100,659800,665000,670700,676200,667900,652200,646300,645400,632600,614500,599300,586800,570700,549200,533800,521100,521200,524500,515000,496300,485800,477000,469500,462600,457800,454400,450600,447900,449200,452300,456300,460900,464600,467400,468100,469800,473200,477500,478600,475200,466300,457400,449900,443400,438600,436200,434800,433000,430500,428400,425100,421700,420000,419900,420200,421700,424300,429200,436800,446000,453600,459800,467000,474900,481400,485900,491600,499600,507500,513800,523600,542400,562900,576900,586100,591300,592400,598300,607900,617100,628200,639200,648300,656000,659600,658900,657100,657100,659200,662700,663000,663600,667900,673600
"Sunnyside",224000,226300,226500,226400,227500,228400,230100,233000,236500,239600,242900,245400,247300,248500,249500,251300,253300,255100,256800,258900,261000,263300,264400,264700,265500,267700,270000,271300,272000,275200,279900,284200,287500,290000,294400,301400,307900,312800,318300,324400,330900,337400,343900,350600,358400,368900,378900,385400,391200,399300,408900,418200,423900,426300,428300,431600,434100,436400,440900,446200,446800,442300,438900,438200,440200,444000,448800,452800,457800,462600,466200,468100,469000,472300,479700,487700,496100,502600,503900,502400,500900,497900,494300,494100,499700,509100,516400,521000,524000,528500,534600,542000,551800,564800,575300,582300,591900,602700,608500,614100,621600,626900,634200,645200,654400,662600,673200,686400,695900,701400,707700,715500,720400,725400,730200,730900,729400,729100,729700,727500,724100,722400,721700,720000,720900,723800,725400,726100,730000,736100,742400,749000,753400,752900,753800,759100,763100,763700,760800,754200,745400,736500,726200,716100,709500,707800,703700,691100,674700,661100,654200,655100,654300,645800,636900,631700,627300,621800,616900,616200,617800,618400,620200,621900,621900,623100,626200,626500,626800,629600,631400,631700,633200,632500,625400,617300,613400,611500,607500,603700,598200,591500,586300,582100,578600,576600,575100,574000,575400,579000,582600,585200,589000,593900,596800,599100,606500,619900,634300,644900,652800,663200,680800,699200,713500,728900,748500,767500,783400,797700,811300,821500,829100,834700,836300,836400,844600,853600,858700,862400,864900,864500,868100,876100,885500,894000,902000,916200,932000
